record_id,benchmark_id,data_origin,particle,material,material_density_g_cm3,source_definition,source_proton_MeV,beam_nominal_MV,geometry_id,source_normalization_id,additional_iron_collimator_cm,energy_MeV,energy_lower_MeV,energy_upper_MeV,penetration_mfp,shield_thickness_cm,depth_cm,off_axis_cm,observable,value,unit,uncertainty_abs,uncertainty_percent,detector_or_score,quality_flag,quality_note,provenance,source_file
N001_JAERI_TIARA_43MEV_TRANS_000301,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T150_FE000,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,0.0,,13.0,14.0,,150.0,,0.0,lethargy_flux,0.045,n cm-2 lethargy-1 uC-1,0.00441,9.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000302,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T150_FE000,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,0.0,,12.0,13.0,,150.0,,0.0,lethargy_flux,0.0406,n cm-2 lethargy-1 uC-1,0.0073079999999999985,18.0,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000303,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T150_FE000,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,0.0,,11.0,12.0,,150.0,,0.0,lethargy_flux,0.0371,n cm-2 lethargy-1 uC-1,0.0094605,25.5,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000304,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T150_FE000,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,0.0,,10.0,11.0,,150.0,,0.0,lethargy_flux,0.0359,n cm-2 lethargy-1 uC-1,0.0097289,27.1,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000305,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T150_FE000,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,0.0,,9.0,10.0,,150.0,,0.0,lethargy_flux,0.0378,n cm-2 lethargy-1 uC-1,0.007711199999999999,20.4,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000306,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T150_FE000,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,0.0,,8.0,9.0,,150.0,,0.0,lethargy_flux,0.0451,n cm-2 lethargy-1 uC-1,0.0023452,5.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000307,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T150_FE000,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,0.0,,7.0,8.0,,150.0,,0.0,lethargy_flux,0.0583,n cm-2 lethargy-1 uC-1,0.0132924,22.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000308,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T150_FE000,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,0.0,,6.0,7.0,,150.0,,0.0,lethargy_flux,0.0687,n cm-2 lethargy-1 uC-1,0.0289914,42.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000309,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T150_FE000,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,0.0,,5.0,6.0,,150.0,,0.0,lethargy_flux,0.0631,n cm-2 lethargy-1 uC-1,0.034641899999999996,54.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000310,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,68.0,70.0,,25.0,,0.0,lethargy_flux,16000.0,n cm-2 lethargy-1 uC-1,768.0,4.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000311,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,66.0,68.0,,25.0,,0.0,lethargy_flux,32400.0,n cm-2 lethargy-1 uC-1,1522.8,4.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000312,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,64.0,66.0,,25.0,,0.0,lethargy_flux,45800.0,n cm-2 lethargy-1 uC-1,2061.0,4.5,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000313,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,62.0,64.0,,25.0,,0.0,lethargy_flux,46600.0,n cm-2 lethargy-1 uC-1,2050.4,4.4,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000314,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,60.0,62.0,,25.0,,0.0,lethargy_flux,34800.0,n cm-2 lethargy-1 uC-1,1635.6,4.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000315,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,58.0,60.0,,25.0,,0.0,lethargy_flux,19500.0,n cm-2 lethargy-1 uC-1,994.5,5.1,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000316,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,56.0,58.0,,25.0,,0.0,lethargy_flux,9140.0,n cm-2 lethargy-1 uC-1,447.86,4.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000317,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,54.0,56.0,,25.0,,0.0,lethargy_flux,5440.0,n cm-2 lethargy-1 uC-1,320.96000000000004,5.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000318,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,52.0,54.0,,25.0,,0.0,lethargy_flux,5550.0,n cm-2 lethargy-1 uC-1,349.65,6.3,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000319,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,50.0,52.0,,25.0,,0.0,lethargy_flux,6560.0,n cm-2 lethargy-1 uC-1,360.8,5.5,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000320,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,48.0,50.0,,25.0,,0.0,lethargy_flux,7050.0,n cm-2 lethargy-1 uC-1,366.6,5.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000321,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,46.0,48.0,,25.0,,0.0,lethargy_flux,6740.0,n cm-2 lethargy-1 uC-1,350.48,5.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000322,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,44.0,46.0,,25.0,,0.0,lethargy_flux,5920.0,n cm-2 lethargy-1 uC-1,307.84,5.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000323,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,43.0,44.0,,25.0,,0.0,lethargy_flux,5280.0,n cm-2 lethargy-1 uC-1,279.84,5.3,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000324,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,42.0,43.0,,25.0,,0.0,lethargy_flux,4940.0,n cm-2 lethargy-1 uC-1,271.7,5.5,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000325,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,41.0,42.0,,25.0,,0.0,lethargy_flux,4690.0,n cm-2 lethargy-1 uC-1,267.33,5.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000326,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,40.0,41.0,,25.0,,0.0,lethargy_flux,4530.0,n cm-2 lethargy-1 uC-1,267.27,5.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000327,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,39.0,40.0,,25.0,,0.0,lethargy_flux,4420.0,n cm-2 lethargy-1 uC-1,278.46,6.3,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000328,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,38.0,39.0,,25.0,,0.0,lethargy_flux,4350.0,n cm-2 lethargy-1 uC-1,291.45,6.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000329,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,37.0,38.0,,25.0,,0.0,lethargy_flux,4270.0,n cm-2 lethargy-1 uC-1,294.63,6.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000330,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,36.0,37.0,,25.0,,0.0,lethargy_flux,4170.0,n cm-2 lethargy-1 uC-1,296.07,7.1,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000331,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,35.0,36.0,,25.0,,0.0,lethargy_flux,4020.0,n cm-2 lethargy-1 uC-1,293.46,7.3,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000332,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,34.0,35.0,,25.0,,0.0,lethargy_flux,3830.0,n cm-2 lethargy-1 uC-1,291.08,7.6,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000333,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,33.0,34.0,,25.0,,0.0,lethargy_flux,3630.0,n cm-2 lethargy-1 uC-1,283.14,7.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000334,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,32.0,33.0,,25.0,,0.0,lethargy_flux,3440.0,n cm-2 lethargy-1 uC-1,278.64,8.1,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000335,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,31.0,32.0,,25.0,,0.0,lethargy_flux,3310.0,n cm-2 lethargy-1 uC-1,271.41999999999996,8.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000336,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,30.0,31.0,,25.0,,0.0,lethargy_flux,3240.0,n cm-2 lethargy-1 uC-1,265.67999999999995,8.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000337,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,29.0,30.0,,25.0,,0.0,lethargy_flux,3230.0,n cm-2 lethargy-1 uC-1,268.09000000000003,8.3,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000338,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,28.0,29.0,,25.0,,0.0,lethargy_flux,3240.0,n cm-2 lethargy-1 uC-1,281.87999999999994,8.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000339,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,27.0,28.0,,25.0,,0.0,lethargy_flux,3210.0,n cm-2 lethargy-1 uC-1,308.16,9.6,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000340,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,26.0,27.0,,25.0,,0.0,lethargy_flux,3100.0,n cm-2 lethargy-1 uC-1,334.8,10.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000341,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,25.0,26.0,,25.0,,0.0,lethargy_flux,2900.0,n cm-2 lethargy-1 uC-1,356.7,12.3,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000342,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,24.0,25.0,,25.0,,0.0,lethargy_flux,2630.0,n cm-2 lethargy-1 uC-1,357.68,13.6,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000343,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,23.0,24.0,,25.0,,0.0,lethargy_flux,2310.0,n cm-2 lethargy-1 uC-1,323.4,14.0,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000344,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,22.0,23.0,,25.0,,0.0,lethargy_flux,2000.0,n cm-2 lethargy-1 uC-1,256.0,12.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000345,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,21.0,22.0,,25.0,,0.0,lethargy_flux,1690.0,n cm-2 lethargy-1 uC-1,163.93,9.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000346,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,20.0,21.0,,25.0,,0.0,lethargy_flux,1400.0,n cm-2 lethargy-1 uC-1,84.0,6.0,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000347,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,19.0,20.0,,25.0,,0.0,lethargy_flux,1140.0,n cm-2 lethargy-1 uC-1,124.26,10.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000348,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,,18.0,19.0,,25.0,,0.0,lethargy_flux,922.0,n cm-2 lethargy-1 uC-1,165.03799999999998,17.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
