sample_id,lag_samples,lag_log_energy,mutual_information
T,37,0.1021980523442032,0.8317154894383121
T,38,0.10496016186701951,0.8187338118352612
T,39,0.10772227138983581,0.812594489572585
T,40,0.11048438091265211,0.8391331457821343
T,41,0.11324649043546842,0.8374953489034196
T,42,0.11600859995828472,0.8318202738862279
T,43,0.11877070948110102,0.8410479951548799
T,44,0.12153281900391733,0.8186630902015883
T,45,0.12429492852673363,0.8127025577610905
T,46,0.12705703804954993,0.8336645502922728
T,47,0.12981914757236623,0.7881519258596148
T,48,0.13258125709518254,0.8127481808058787
T,49,0.13534336661799884,0.8256872000628865
T,50,0.13810547614081514,0.8223675250522771
T,51,0.14086758566363144,0.8230394466212747
T,52,0.14362969518644775,0.8333342582503453
T,53,0.14639180470926405,0.8285086672358002
T,54,0.14915391423208035,0.8327033458174204
T,55,0.15191602375489666,0.8318407150957681
T,56,0.15467813327771296,0.8277309540831546
T,57,0.15744024280052926,0.8323286985412777
T,58,0.16020235232334556,0.8484592718235557
T,59,0.16296446184616187,0.8278133823251563
T,60,0.16572657136897817,0.8196675669374045
T,72,0.1988718856427738,0.8185768361335084
T,84,0.23201719991656944,0.8208233321284091
T,95,0.26240040466754877,0.8218945052672932
T,107,0.2955457189413444,0.7959175003682608
T,119,0.32869103321514004,0.7945826758797239
T,131,0.3618363474889357,0.8028348936730128
T,142,0.392219552239915,0.7910494970561697
T,154,0.42536486651371064,0.8090755737301905
T,166,0.45851018078750627,0.8006425434425921
T,178,0.4916554950613019,0.7829193876698914
T,189,0.5220386998122812,0.7780509032025718
T,201,0.5551840140860769,0.7702318157514059
T,213,0.5883293283598725,0.7816040419262951
T,225,0.6214746426336681,0.7627295370508893
T,236,0.6518578473846475,0.7583715515493834
T,248,0.6850031616584431,0.762293879239059
T,260,0.7181484759322387,0.7556611032063545
T,272,0.7512937902060344,0.7447446248805987
T,283,0.7816769949570137,0.7518719300221628
T,295,0.8148223092308093,0.7547571673904674
T,307,0.847967623504605,0.7574618727451758
T,319,0.8811129377784006,0.7631985368780407
T,330,0.9114961425293799,0.7627364467450111
T,342,0.9446414568031756,0.7454986875262888
T,354,0.9777867710769712,0.7548403030302744
T,366,1.0109320853507668,0.7366117698798593
T,377,1.0413152901017462,0.7303268831398082
T,389,1.0744606043755418,0.7203834137230176
T,401,1.1076059186493374,0.7297352141612814
T,413,1.140751232923133,0.709187061301547
T,424,1.1711344376741124,0.7275031449454801
T,436,1.204279751947908,0.7188622239768367
T,448,1.2374250662217037,0.7278021849970342
T,460,1.2705703804954993,0.7094874077650344
T,471,1.3009535852464786,0.6982334230275677
T,483,1.3340988995202743,0.7188406339462574
T,495,1.36724421379407,0.7045579685942993
T,507,1.4003895280678655,0.6698433142315645
T,518,1.4307727328188449,0.7036018832483331
T,530,1.4639180470926405,0.692471310590733
T,542,1.4970633613664361,0.6739949064429371
T,554,1.5302086756402318,0.6729278498518969
T,565,1.560591880391211,0.6582680461548724
T,577,1.5937371946650067,0.6580604054126757
T,589,1.6268825089388024,0.6617634672644339
T,601,1.660027823212598,0.6610111576110516
T,612,1.6904110279635773,0.6519810524359926
T,624,1.723556342237373,0.6252412948158677
T,636,1.7567016565111686,0.6493351940750767
T,648,1.7898469707849642,0.63781279337028
T,659,1.8202301755359436,0.6352127233206684
T,671,1.8533754898097392,0.613325168401337
T,683,1.8865208040835348,0.6165170236610678
T,695,1.9196661183573305,0.5987643441846906
T,706,1.9500493231083098,0.609706198399663
T,718,1.9831946373821054,0.6157211397027416
T,730,2.016339951655901,0.6035520732932964
T,742,2.0494852659296967,0.6066386898213425
T,753,2.079868470680676,0.585194851780531
T,765,2.1130137849544717,0.5816536844255733
T,777,2.1461590992282673,0.5943291348065216
T,789,2.179304413502063,0.5890833884461548
T,800,2.2096876182530423,0.5765372133676223
T,812,2.242832932526838,0.5625376418070713
T,824,2.2759782468006335,0.5820589507111151
T,836,2.309123561074429,0.5554760007670012
T,847,2.3395067658254085,0.557115924096089
T,859,2.372652080099204,0.536111297228473
T,871,2.4057973943729998,0.5555525921484268
T,883,2.4389427086467954,0.5532417116722241
T,894,2.4693259133977747,0.5514509353618262
T,906,2.5024712276715704,0.5439778041738093
T,918,2.535616541945366,0.5319667787548079
T,930,2.5687618562191616,0.537515871953743
T,941,2.599145060970141,0.5226221635069948
T,953,2.6322903752439366,0.5120799015756274
T,965,2.6654356895177322,0.4916141428270535
T,977,2.698581003791528,0.5135873394311519
T,988,2.728964208542507,0.5102781156584273
T,1000,2.762109522816303,0.49500826786756313
U,25,0.06905273807040757,0.9988806854130381
U,36,0.0994359428213869,0.9974382156352641
U,37,0.1021980523442032,1.0072840527345326
U,38,0.10496016186701951,1.0009697609637103
U,39,0.10772227138983581,1.001671252801633
U,40,0.11048438091265211,0.9998028095715172
U,41,0.11324649043546842,0.9667125309509474
U,42,0.11600859995828472,0.9910034005968997
U,43,0.11877070948110102,0.9872419700021062
U,44,0.12153281900391733,0.9918093164899808
U,45,0.12429492852673363,1.0092575592005675
U,46,0.12705703804954993,0.9693048583436914
U,47,0.12981914757236623,1.0020877266416646
U,48,0.13258125709518254,0.9958162969617383
U,49,0.13534336661799884,0.9919596794705257
U,50,0.13810547614081514,0.9871692722031291
U,51,0.14086758566363144,0.9784391391857081
U,52,0.14362969518644775,0.9713062509955135
U,53,0.14639180470926405,0.980560811874188
U,54,0.14915391423208035,0.9767853450103612
U,55,0.15191602375489666,0.9751370912214945
U,56,0.15467813327771296,0.9843758227495298
U,57,0.15744024280052926,1.0126890162572213
U,58,0.16020235232334556,0.982983648719487
U,59,0.16296446184616187,0.9788009664452719
U,60,0.16572657136897817,0.9980221568708814
U,72,0.1988718856427738,1.0002357817872785
U,84,0.23201719991656944,1.00856308205074
U,95,0.26240040466754877,0.979122452735389
U,107,0.2955457189413444,0.9680135277329018
U,119,0.32869103321514004,0.9481236486041658
U,131,0.3618363474889357,0.9769638630213588
U,142,0.392219552239915,0.9504167843482305
U,154,0.42536486651371064,0.9565538390946235
U,166,0.45851018078750627,0.9635682960291758
U,178,0.4916554950613019,0.921343690089981
U,189,0.5220386998122812,0.9458811858861509
U,201,0.5551840140860769,0.9440381855278082
U,213,0.5883293283598725,0.946777261504077
U,225,0.6214746426336681,0.9355720407625681
U,236,0.6518578473846475,0.939742563679733
U,248,0.6850031616584431,0.9086889400217215
U,260,0.7181484759322387,0.9332775137087985
U,272,0.7512937902060344,0.9147811030693891
U,283,0.7816769949570137,0.911945951002215
U,295,0.8148223092308093,0.9248190201143247
U,307,0.847967623504605,0.9304359195372216
U,319,0.8811129377784006,0.9416044406463087
U,330,0.9114961425293799,0.9161337902398836
U,342,0.9446414568031756,0.916255135789994
U,354,0.9777867710769712,0.9077755820011078
U,366,1.0109320853507668,0.9229479320309242
U,377,1.0413152901017462,0.8936829204538359
U,389,1.0744606043755418,0.8729798235331803
U,401,1.1076059186493374,0.8886098591866327
U,413,1.140751232923133,0.8794734945021485
U,424,1.1711344376741124,0.9037881136294441
U,436,1.204279751947908,0.8758467549755187
U,448,1.2374250662217037,0.8642489644937097
U,460,1.2705703804954993,0.8701471971675838
U,471,1.3009535852464786,0.8809313498024789
U,483,1.3340988995202743,0.8461478254367627
U,495,1.36724421379407,0.8731889027053716
U,507,1.4003895280678655,0.8410139944697539
U,518,1.4307727328188449,0.8421140887659098
U,530,1.4639180470926405,0.8536081979371248
U,542,1.4970633613664361,0.8501887353347968
U,554,1.5302086756402318,0.8356617751558764
U,565,1.560591880391211,0.8404073723003425
U,577,1.5937371946650067,0.8190721240596384
U,589,1.6268825089388024,0.8186287854765721
U,601,1.660027823212598,0.8191495985290267
U,612,1.6904110279635773,0.8045117993184947
U,624,1.723556342237373,0.7951122653286529
U,636,1.7567016565111686,0.7851389555627168
U,648,1.7898469707849642,0.7903411824609048
U,659,1.8202301755359436,0.7807267420416188
U,671,1.8533754898097392,0.7799730028163578
U,683,1.8865208040835348,0.7855343474406924
U,695,1.9196661183573305,0.7685878357896101
U,706,1.9500493231083098,0.7707993084486997
U,718,1.9831946373821054,0.7508316328959355
U,730,2.016339951655901,0.7596426901309812
U,742,2.0494852659296967,0.7472276488751604
U,753,2.079868470680676,0.7436588210854671
U,765,2.1130137849544717,0.7396428268048192
U,777,2.1461590992282673,0.7189794284273088
U,789,2.179304413502063,0.721708296710224
U,800,2.2096876182530423,0.7194695574918937
U,812,2.242832932526838,0.721744523005766
U,824,2.2759782468006335,0.7193535253884837
U,836,2.309123561074429,0.7315945396001764
U,847,2.3395067658254085,0.7010366494629965
U,859,2.372652080099204,0.7029137239243104
U,871,2.4057973943729998,0.6845001433170443
U,883,2.4389427086467954,0.6978798335629248
U,894,2.4693259133977747,0.7027913991001808
U,906,2.5024712276715704,0.6935829571284371
U,918,2.535616541945366,0.6737196722819414
U,930,2.5687618562191616,0.6754722428187367
U,941,2.599145060970141,0.6902359649540593
U,953,2.6322903752439366,0.6730198969434493
U,965,2.6654356895177322,0.6700139413563564
U,977,2.698581003791528,0.6687026639006426
U,988,2.728964208542507,0.6428735266748546
U,1000,2.762109522816303,0.6540363728313912
V,25,0.06905273807040757,1.0964660412737839
V,36,0.0994359428213869,1.0651885663784952
V,37,0.1021980523442032,1.0754346986409047
V,38,0.10496016186701951,1.0739066466326932
V,39,0.10772227138983581,1.0755143366387392
V,40,0.11048438091265211,1.0586520374417505
V,41,0.11324649043546842,1.0658810686577675
V,42,0.11600859995828472,1.0974877952942208
V,43,0.11877070948110102,1.0804379301867053
V,44,0.12153281900391733,1.0676155308662212
V,45,0.12429492852673363,1.0574013080577647
V,46,0.12705703804954993,1.07362578454115
V,47,0.12981914757236623,1.0636026617803962
V,48,0.13258125709518254,1.0610830579705723
V,49,0.13534336661799884,1.0726755826277588
V,50,0.13810547614081514,1.0599230111295945
V,51,0.14086758566363144,1.051494427147528
V,52,0.14362969518644775,1.0663023430239047
V,53,0.14639180470926405,1.0736648263159596
V,54,0.14915391423208035,1.0550570831057255
V,55,0.15191602375489666,1.0653954952364568
V,56,0.15467813327771296,1.0670062200715575
V,57,0.15744024280052926,1.0384070458362578
V,58,0.16020235232334556,1.063105176237304
V,59,0.16296446184616187,1.0581706602515144
V,60,0.16572657136897817,1.0707540984018866
V,72,0.1988718856427738,1.0608511696498208
V,84,0.23201719991656944,1.0673065396844255
V,95,0.26240040466754877,1.0748221551583974
V,107,0.2955457189413444,1.025896992854288
V,119,0.32869103321514004,1.0534693015381915
V,131,0.3618363474889357,1.0242112553725793
V,142,0.392219552239915,1.0346054612891917
V,154,0.42536486651371064,1.034830891711258
V,166,0.45851018078750627,1.020739643411936
V,178,0.4916554950613019,1.0279150128594
V,189,0.5220386998122812,1.0362402075135275
V,201,0.5551840140860769,1.0078782823409567
V,213,0.5883293283598725,1.018509941541442
V,225,0.6214746426336681,1.0067067722967984
V,236,0.6518578473846475,1.0203863316878756
V,248,0.6850031616584431,1.0238030428338716
V,260,0.7181484759322387,1.0174835358742698
V,272,0.7512937902060344,1.0037845121778322
V,283,0.7816769949570137,1.0001040144060056
V,295,0.8148223092308093,0.991768559946852
V,307,0.847967623504605,1.0030678495627114
V,319,0.8811129377784006,1.0091789659496548
V,330,0.9114961425293799,0.9784973645166737
V,342,0.9446414568031756,0.9864136927110669
V,354,0.9777867710769712,0.9861639874571875
V,366,1.0109320853507668,0.9960178274474645
V,377,1.0413152901017462,0.9509625779338711
V,389,1.0744606043755418,0.9462946666740111
V,401,1.1076059186493374,0.9638162751507773
V,413,1.140751232923133,0.9406458163404778
V,424,1.1711344376741124,0.963384725799199
V,436,1.204279751947908,0.9582877219039929
V,448,1.2374250662217037,0.9361403240569866
V,460,1.2705703804954993,0.9399268019266884
V,471,1.3009535852464786,0.945411886017272
V,483,1.3340988995202743,0.9597481181754786
V,495,1.36724421379407,0.917887467303407
V,507,1.4003895280678655,0.9120160294740112
V,518,1.4307727328188449,0.9396207100890583
V,530,1.4639180470926405,0.9242782279654653
V,542,1.4970633613664361,0.9218513473124279
V,554,1.5302086756402318,0.9099440191508101
V,565,1.560591880391211,0.9012276475758378
V,577,1.5937371946650067,0.9092304197431798
V,589,1.6268825089388024,0.897875859832804
V,601,1.660027823212598,0.8742650063241069
V,612,1.6904110279635773,0.8687964830059602
V,624,1.723556342237373,0.877657039893025
V,636,1.7567016565111686,0.8539074417574515
V,648,1.7898469707849642,0.853793323020807
V,659,1.8202301755359436,0.8441143283672963
V,671,1.8533754898097392,0.8414619506213725
V,683,1.8865208040835348,0.8225387321567013
V,695,1.9196661183573305,0.8237005723061168
V,706,1.9500493231083098,0.8295894160561668
V,718,1.9831946373821054,0.8285528679229603
V,730,2.016339951655901,0.8382426501678335
V,742,2.0494852659296967,0.8276639567117234
V,753,2.079868470680676,0.8208747145839457
V,765,2.1130137849544717,0.8075978843654434
V,777,2.1461590992282673,0.815646375129699
V,789,2.179304413502063,0.7989289559431612
V,800,2.2096876182530423,0.7790131816152801
V,812,2.242832932526838,0.7923597306152352
V,824,2.2759782468006335,0.7750324847612253
V,836,2.309123561074429,0.779047784725992
V,847,2.3395067658254085,0.7841445032294976
V,859,2.372652080099204,0.800653647270078
V,871,2.4057973943729998,0.7455906162955204
V,883,2.4389427086467954,0.752126398211467
V,894,2.4693259133977747,0.7679780868790056
V,906,2.5024712276715704,0.7580167301899454
V,918,2.535616541945366,0.7452688234547189
V,930,2.5687618562191616,0.7600413502199519
V,941,2.599145060970141,0.7438154819945053
V,953,2.6322903752439366,0.75604908824194
V,965,2.6654356895177322,0.7426533650972083
V,977,2.698581003791528,0.7258037362165695
V,988,2.728964208542507,0.731618795994402
V,1000,2.762109522816303,0.7125040357417367
