Omega,K,rotation_mean_mod1,rotation_std_across_samples,rotation_mean_unwrapped,nearest_low_order_rational,nearest_rational_p,nearest_rational_q,rational_distance,low_order_lock_within_tolerance
0.3557692307692308,0.3624914600295915,0.3530862577973158,5.676283799552e-06,0.3530862577973158,0.3333333333333333,1,3,0.01975292446398247,False
0.3653846153846154,0.3624914600295915,0.36304245665636936,3.2965807521894533e-06,0.36304245665636936,0.375,3,8,0.011957543343630639,False
0.375,0.3624914600295915,0.37297123804617327,1.4735767399047813e-05,0.37297123804617327,0.375,3,8,0.00202876195382673,True
0.38461538461538464,0.3624914600295915,0.3827136751666289,3.079615667939167e-06,0.3827136751666289,0.375,3,8,0.007713675166628908,True
0.3942307692307693,0.3624914600295915,0.3926256437499707,1.1419484130952794e-05,0.3926256437499707,0.4,2,5,0.007374356250029301,True
0.40384615384615385,0.3624914600295915,0.402213477283382,5.70576361891007e-06,0.402213477283382,0.4,2,5,0.0022134772833820038,True
0.4134615384615385,0.3624914600295915,0.4120612771073351,7.506595663131442e-06,0.4120612771073351,0.4,2,5,0.012061277107335067,False
0.42307692307692313,0.3624914600295915,0.42196723060602004,7.827571184603362e-06,0.42196723060602004,0.42857142857142855,3,7,0.006604197965408509,True
0.4326923076923077,0.3624914600295915,0.43170834072797515,6.7413067306058155e-06,0.43170834072797515,0.42857142857142855,3,7,0.0031369121565466007,True
0.44230769230769235,0.3624914600295915,0.44171956208770535,5.6996585465672165e-06,0.44171956208770535,0.42857142857142855,3,7,0.013148133516276805,False
0.4519230769230769,0.3624914600295915,0.4513850479106878,7.616903137693795e-07,0.4513850479106878,0.42857142857142855,3,7,0.02281361933925924,False
0.46153846153846156,0.3624914600295915,0.4611652112081541,9.876795124337411e-06,0.4611652112081541,0.42857142857142855,3,7,0.03259378263672558,False
0.4711538461538462,0.3624914600295915,0.4711547243491364,4.149099573737223e-06,0.4711547243491364,0.5,1,2,0.02884527565086359,False
0.4807692307692308,0.3624914600295915,0.48097732988572733,5.886461527576614e-06,0.48097732988572733,0.5,1,2,0.019022670114272666,False
0.4903846153846154,0.3624914600295915,0.4917686847731729,3.729875175305771e-05,0.4917686847731729,0.5,1,2,0.008231315226827074,True
0.5,0.3624914600295915,0.50001005084166,3.6355473384829546e-06,0.50001005084166,0.5,1,2,1.0050841659947629e-05,True
0.5096153846153847,0.3624914600295915,0.5083396038321886,7.005695095604518e-06,0.5083396038321886,0.5,1,2,0.008339603832188569,True
0.5192307692307693,0.3624914600295915,0.5189610183103452,1.0455315798797627e-05,0.5189610183103452,0.5,1,2,0.018961018310345246,False
0.5288461538461539,0.3624914600295915,0.5288385151420387,2.159791790395275e-06,0.5288385151420387,0.5,1,2,0.028838515142038723,False
0.5384615384615385,0.3624914600295915,0.5387755446250514,1.0046629058643937e-05,0.5387755446250514,0.5714285714285714,4,7,0.03265302680352,False
0.5480769230769231,0.3624914600295915,0.5486148009643225,7.441102528152362e-07,0.5486148009643225,0.5714285714285714,4,7,0.022813770464248928,False
0.5576923076923077,0.3624914600295915,0.5582776220744784,3.5713530132313746e-06,0.5582776220744784,0.5714285714285714,4,7,0.013150949354093,False
0.5673076923076923,0.3624914600295915,0.5683158099922281,1.3405700385853485e-06,0.5683158099922281,0.5714285714285714,4,7,0.0031127614363433143,True
0.576923076923077,0.3624914600295915,0.5780810383108045,9.101678209569715e-06,0.5780810383108045,0.5714285714285714,4,7,0.006652466882233088,True
0.5865384615384616,0.3624914600295915,0.5878992274010298,5.394314394585171e-06,0.5878992274010298,0.6,3,5,0.012100772598970133,False
0.5961538461538461,0.3624914600295915,0.597786758636777,5.9517976182177925e-06,0.597786758636777,0.6,3,5,0.002213241363222984,True
0.6057692307692308,0.3624914600295915,0.6073253733253914,4.209857132837673e-06,0.6073253733253914,0.6,3,5,0.007325373325391404,True
0.6153846153846154,0.3624914600295915,0.6172703456455815,1.8870791668881423e-06,0.6172703456455815,0.625,5,8,0.007729654354418525,True
0.625,0.3624914600295915,0.6271328819053075,1.8563069249011156e-05,0.6271328819053075,0.625,5,8,0.002132881905307471,True
0.6346153846153847,0.3624914600295915,0.6369396701816812,2.0053821752355985e-06,0.6369396701816812,0.625,5,8,0.011939670181681183,False
0.6442307692307693,0.3624914600295915,0.6469235725812337,3.5135149703311994e-06,0.6469235725812337,0.6666666666666666,2,3,0.019743094085432955,False
0.6538461538461539,0.3624914600295915,0.6564851334504263,1.3482730716050424e-05,0.6564851334504263,0.6666666666666666,2,3,0.01018153321624038,False
0.6634615384615385,0.3624914600295915,0.6667059399776196,2.368058739016956e-05,0.6667059399776196,0.6666666666666666,2,3,3.927331095299191e-05,True
0.6730769230769231,0.3624914600295915,0.6761830555511936,1.8320822082395983e-05,0.6761830555511936,0.6666666666666666,2,3,0.009516388884526994,True
0.6826923076923077,0.3624914600295915,0.6860061699697881,2.405430003358445e-06,0.6860061699697881,0.6666666666666666,2,3,0.019339503303121508,False
0.6923076923076923,0.3624914600295915,0.6961132043535139,3.217995719008384e-06,0.6961132043535139,0.7142857142857143,5,7,0.01817250993220043,False
0.701923076923077,0.3624914600295915,0.7057955834522187,8.298307327767283e-07,0.7057955834522187,0.7142857142857143,5,7,0.00849013083349559,True
0.7115384615384616,0.3624914600295915,0.715646777274405,1.9821524506573443e-05,0.715646777274405,0.7142857142857143,5,7,0.0013610629886906533,True
0.7211538461538461,0.3624914600295915,0.7255250313765798,4.713427267168633e-06,0.7255250313765798,0.7142857142857143,5,7,0.011239317090865453,False
0.7307692307692308,0.3624914600295915,0.7352533185403313,4.421727435782686e-06,0.7352533185403313,0.75,3,4,0.014746681459668731,False
0.7403846153846154,0.3624914600295915,0.7454545148681786,3.0061399333514596e-06,0.7454545148681786,0.75,3,4,0.004545485131821403,True
0.75,0.3624914600295915,0.7553120618190672,1.9209104531726698e-05,0.7553120618190672,0.75,3,4,0.005312061819067182,True
0.7596153846153847,0.3624914600295915,0.7653450378586029,5.971967651896623e-06,0.7653450378586029,0.75,3,4,0.015345037858602861,False
0.7692307692307693,0.3624914600295915,0.7754823908130084,6.7230155456457125e-06,0.7754823908130084,0.8,4,5,0.02451760918699164,False
0.7788461538461539,0.3624914600295915,0.7852272223724115,1.1412890139283407e-05,0.7852272223724115,0.8,4,5,0.014772777627588551,False
0.7884615384615385,0.3624914600295915,0.7954286351022289,2.4825023442321662e-05,0.7954286351022289,0.8,4,5,0.004571364897771102,True
0.7980769230769231,0.3624914600295915,0.8052696564022234,1.7839634711699865e-06,0.8052696564022234,0.8,4,5,0.005269656402223322,True
0.8076923076923077,0.3624914600295915,0.8153514265995992,2.4637314582521526e-05,0.8153514265995992,0.8,4,5,0.015351426599599205,False
0.8173076923076924,0.3624914600295915,0.825662571410242,2.026712355790936e-06,0.825662571410242,0.8333333333333334,5,6,0.0076707619230913515,True
0.826923076923077,0.3624914600295915,0.8355894388663105,1.09434440720419e-05,0.8355894388663105,0.8333333333333334,5,6,0.0022561055329771706,True
0.8365384615384616,0.3624914600295915,0.8461834401049295,2.0547466325776152e-05,0.8461834401049295,0.8571428571428571,6,7,0.010959417037927577,False
0.8461538461538463,0.3624914600295915,0.8563392282377992,3.3616224950328586e-06,0.8563392282377992,0.8571428571428571,6,7,0.0008036289050579182,True
0.8557692307692308,0.3624914600295915,0.8670841314866166,4.090853000253693e-05,0.8670841314866166,0.875,7,8,0.00791586851338344,True
0.8653846153846154,0.3624914600295915,0.8779773033221004,1.4842908074965397e-05,0.8779773033221004,0.875,7,8,0.002977303322100444,True
0.875,0.3624914600295915,0.8885284787236714,1.193484781542183e-06,0.8885284787236714,0.875,7,8,0.013528478723671356,False
0.8846153846153847,0.3624914600295915,0.8996297115148282,1.9504823005262192e-05,0.8996297115148282,0.875,7,8,0.02462971151482818,False
0.8942307692307693,0.3624914600295915,0.9108218720518472,3.242236177933055e-05,0.9108218720518472,0.875,7,8,0.03582187205184717,False
0.9038461538461539,0.3624914600295915,0.9227416575652073,5.9934079809280675e-06,0.9227416575652073,0.875,7,8,0.04774165756520732,False
0.9134615384615385,0.3624914600295915,0.9347585783675023,1.357962752708228e-05,0.9347585783675023,0.875,7,8,0.05975857836750231,False
0.9230769230769231,0.3624914600295915,0.9490710843544105,5.396226839655833e-05,0.9490710843544105,1.0,1,1,0.050928915645589545,False
0.9326923076923077,0.3624914600295915,0.9655486626250246,4.282723108549206e-06,0.9655486626250246,1.0,1,1,0.03445133737497541,False
0.9423076923076924,0.3624914600295915,0.999952219590234,4.909911099131847e-07,0.999952219590234,1.0,1,1,4.778040976605169e-05,True
0.951923076923077,0.3624914600295915,0.9999999763400123,2.9335242611863044e-09,0.9999999763400123,1.0,1,1,2.3659987746782463e-08,True
0.9615384615384616,0.3624914600295915,0.9999999995284262,1.247332634792884e-10,0.9999999995284262,1.0,1,1,4.715737800253805e-10,True
0.9711538461538463,0.3624914600295915,0.8888888888684368,0.3142696805183545,0.9999999999795478,1.0,1,1,2.0452195492737246e-11,True
0.9807692307692308,0.3624914600295915,0.4444444444448032,0.4969039949975451,1.0000000000003588,1.0,1,1,3.588240815588506e-13,True
0.9903846153846154,0.3624914600295915,1.8098609031211607e-12,1.1832783336794733e-12,1.0000000000018099,1.0,1,1,1.8098855747439302e-12,True
1.0,0.3624914600295915,2.473798943469774e-12,8.541130635329639e-13,1.0000000000024736,1.0,1,1,2.4735768988648488e-12,True
0.0,0.42290670336785674,4.6284669218992e-14,1.6079998310370517e-14,4.6284669218992e-14,0.0,0,1,4.6284669218992e-14,True
0.009615384615384616,0.42290670336785674,8.428651075147418e-14,2.0443615439786018e-14,8.428651075147418e-14,0.0,0,1,8.428651075147418e-14,True
0.019230769230769232,0.42290670336785674,2.5154749535554327e-13,4.5225415430986695e-14,2.5154749535554327e-13,0.0,0,1,2.5154749535554327e-13,True
0.028846153846153848,0.42290670336785674,1.2995842144929404e-12,1.7640466697016834e-13,1.2995842144929404e-12,0.0,0,1,1.2995842144929404e-12,True
0.038461538461538464,0.42290670336785674,1.2386784085211255e-11,1.2557100225219904e-12,1.2386784085211255e-11,0.0,0,1,1.2386784085211255e-11,True
0.04807692307692308,0.42290670336785674,2.4650561408679634e-10,1.7779963663956132e-11,2.4650561408679634e-10,0.0,0,1,2.4650561408679634e-10,True
0.057692307692307696,0.42290670336785674,1.4360399207405969e-08,6.379646240383683e-10,1.4360399207405969e-08,0.0,0,1,1.4360399207405969e-08,True
0.06730769230769232,0.42290670336785674,4.2811187236354344e-05,1.7580758411490132e-07,4.2811187236354344e-05,0.0,0,1,4.2811187236354344e-05,True
0.07692307692307693,0.42290670336785674,0.037229845201820135,1.1238078822713402e-06,0.037229845201820135,0.0,0,1,0.037229845201820135,False
0.08653846153846154,0.42290670336785674,0.05447282328711858,3.9966972608544724e-06,0.05447282328711858,0.0,0,1,0.05447282328711858,False
0.09615384615384616,0.42290670336785674,0.06956777261839445,3.106030585403895e-05,0.06956777261839445,0.125,1,8,0.05543222738160555,False
0.10576923076923078,0.42290670336785674,0.08226151031868145,2.952443245402845e-05,0.08226151031868145,0.125,1,8,0.04273848968131855,False
0.11538461538461539,0.42290670336785674,0.09441552537443046,4.885240138175943e-06,0.09441552537443046,0.125,1,8,0.03058447462556954,False
0.125,0.42290670336785674,0.1059306390076659,2.612125009668032e-06,0.1059306390076659,0.125,1,8,0.019069360992334097,False
0.13461538461538464,0.42290670336785674,0.11748193901357837,1.1189709215269285e-05,0.11748193901357837,0.125,1,8,0.007518060986421632,True
0.14423076923076925,0.42290670336785674,0.12851877471486808,2.649140687231868e-06,0.12851877471486808,0.125,1,8,0.0035187747148680837,True
0.15384615384615385,0.42290670336785674,0.13959865687883158,4.254058352947369e-06,0.13959865687883158,0.14285714285714285,1,7,0.0032584859783112707,True
0.16346153846153846,0.42290670336785674,0.14986013249604882,2.7729861963700755e-05,0.14986013249604882,0.14285714285714285,1,7,0.007002989638905971,True
0.17307692307692307,0.42290670336785674,0.16051664826429987,8.990057196783278e-06,0.16051664826429987,0.16666666666666666,1,6,0.006150018402366786,True
0.1826923076923077,0.42290670336785674,0.17109898222142877,8.632932342524397e-06,0.17109898222142877,0.16666666666666666,1,6,0.004432315554762117,True
0.19230769230769232,0.42290670336785674,0.18128533057524798,1.7082547911497016e-05,0.18128533057524798,0.16666666666666666,1,6,0.014618663908581325,False
0.20192307692307693,0.42290670336785674,0.19191726543357834,1.1483190922640458e-05,0.19191726543357834,0.2,1,5,0.008082734566421668,True
0.21153846153846156,0.42290670336785674,0.20187879654864738,2.206474497530144e-06,0.20187879654864738,0.2,1,5,0.0018787965486473657,True
0.22115384615384617,0.42290670336785674,0.21228165595936793,1.7461036347305707e-05,0.21228165595936793,0.2,1,5,0.012281655959367921,False
0.23076923076923078,0.42290670336785674,0.22242509405700384,7.201849634556497e-06,0.22242509405700384,0.2,1,5,0.022425094057003825,False
0.2403846153846154,0.42290670336785674,0.23240691234907007,9.334812028620976e-06,0.23240691234907007,0.25,1,4,0.01759308765092993,False
0.25,0.42290670336785674,0.24273820620749673,1.3497988879576195e-06,0.24273820620749673,0.25,1,4,0.007261793792503274,True
0.25961538461538464,0.42290670336785674,0.2525571953998046,1.1265156290026083e-05,0.2525571953998046,0.25,1,4,0.0025571953998045904,True
0.2692307692307693,0.42290670336785674,0.26282657504702367,5.416440028411724e-08,0.26282657504702367,0.25,1,4,0.01282657504702367,False
0.27884615384615385,0.42290670336785674,0.2729050696195289,1.8857798640041658e-05,0.2729050696195289,0.2857142857142857,2,7,0.012809216094756826,False
0.2884615384615385,0.42290670336785674,0.28283898789762024,2.650488213703945e-07,0.28283898789762024,0.2857142857142857,2,7,0.0028752978166654564,True
0.2980769230769231,0.42290670336785674,0.2930624982044205,1.2224962015270078e-06,0.2930624982044205,0.2857142857142857,2,7,0.007348212490134787,True
0.3076923076923077,0.42290670336785674,0.30276303009402405,2.1712818016300754e-06,0.30276303009402405,0.2857142857142857,2,7,0.017048744379738356,False
0.31730769230769235,0.42290670336785674,0.31275688508014804,1.639956436646329e-05,0.31275688508014804,0.3333333333333333,1,3,0.020576448253185275,False
0.3269230769230769,0.42290670336785674,0.3227006558808721,2.022938999875746e-06,0.3227006558808721,0.3333333333333333,1,3,0.010632677452461214,False
0.33653846153846156,0.42290670336785674,0.33327620328088314,1.55533013373119e-05,0.33327620328088314,0.3333333333333333,1,3,5.7130052450171664e-05,True
0.34615384615384615,0.42290670336785674,0.3423967610741655,9.052761197027645e-06,0.3423967610741655,0.3333333333333333,1,3,0.009063427740832186,True
0.3557692307692308,0.42290670336785674,0.3522936013784237,1.7392884756940138e-05,0.3522936013784237,0.3333333333333333,1,3,0.018960268045090378,False
0.3653846153846154,0.42290670336785674,0.36236736471832254,6.939314550906021e-06,0.36236736471832254,0.375,3,8,0.012632635281677462,False
0.375,0.42290670336785674,0.37232137067543414,2.1779282783605423e-06,0.37232137067543414,0.375,3,8,0.002678629324565862,True
0.38461538461538464,0.42290670336785674,0.38192099166770715,1.4761761559934865e-05,0.38192099166770715,0.375,3,8,0.006920991667707155,True
0.3942307692307693,0.42290670336785674,0.39192487197010456,2.9084131552861023e-06,0.39192487197010456,0.4,2,5,0.008075128029895462,True
0.40384615384615385,0.42290670336785674,0.40169371861993874,1.3014337829491686e-05,0.40169371861993874,0.4,2,5,0.0016937186199387222,True
0.4134615384615385,0.42290670336785674,0.41165027857372194,4.066184208144591e-06,0.41165027857372194,0.4,2,5,0.011650278573721917,False
0.42307692307692313,0.42290670336785674,0.42171199157261463,1.0844535338870213e-05,0.42171199157261463,0.42857142857142855,3,7,0.006859436998813917,True
0.4326923076923077,0.42290670336785674,0.4314880380514591,2.0020108294305386e-06,0.4314880380514591,0.42857142857142855,3,7,0.0029166094800305298,True
0.44230769230769235,0.42290670336785674,0.4415508397974634,1.2361325038000791e-05,0.4415508397974634,0.42857142857142855,3,7,0.012979411226034854,False
0.4519230769230769,0.42290670336785674,0.4513046837705274,3.4207298592165018e-06,0.4513046837705274,0.42857142857142855,3,7,0.022733255199098856,False
0.46153846153846156,0.42290670336785674,0.46121907377861976,1.1546078517742088e-05,0.46121907377861976,0.42857142857142855,3,7,0.03264764520719121,False
0.4711538461538462,0.42290670336785674,0.47137989520837703,4.553114896309166e-07,0.47137989520837703,0.5,1,2,0.02862010479162297,False
0.4807692307692308,0.42290670336785674,0.4814572861850385,4.866780035779016e-06,0.4814572861850385,0.5,1,2,0.018542713814961476,False
0.4903846153846154,0.42290670336785674,0.4931999697166422,2.0968635938674587e-05,0.4931999697166422,0.5,1,2,0.006800030283357794,True
0.5,0.42290670336785674,0.5000032745868997,1.1882995583129965e-06,0.5000032745868997,0.5,1,2,3.274586899748577e-06,True
0.5096153846153847,0.42290670336785674,0.5068409680331664,1.3456293603083326e-06,0.5068409680331664,0.5,1,2,0.006840968033166361,True
0.5192307692307693,0.42290670336785674,0.5185254013148664,7.685547036796827e-06,0.5185254013148664,0.5,1,2,0.018525401314866352,False
0.5288461538461539,0.42290670336785674,0.5286230495559496,1.3213775367150927e-06,0.5286230495559496,0.5,1,2,0.02862304955594963,False
0.5384615384615385,0.42290670336785674,0.5387088293767458,1.2727073581870821e-05,0.5387088293767458,0.5714285714285714,4,7,0.032719742051825595,False
0.5480769230769231,0.42290670336785674,0.548699230291693,2.0081930767519636e-06,0.548699230291693,0.5714285714285714,4,7,0.02272934113687841,False
0.5576923076923077,0.42290670336785674,0.5584096249141868,1.749871894749172e-06,0.5584096249141868,0.5714285714285714,4,7,0.013018946514384622,False
0.5673076923076923,0.42290670336785674,0.5685211193413549,9.978471630336131e-07,0.5685211193413549,0.5714285714285714,4,7,0.0029074520872165444,True
0.576923076923077,0.42290670336785674,0.5783645317428802,1.4725117967219139e-05,0.5783645317428802,0.5714285714285714,4,7,0.0069359603143087645,True
0.5865384615384616,0.42290670336785674,0.5883205387105354,4.253910173525475e-06,0.5883205387105354,0.6,3,5,0.011679461289464621,False
0.5961538461538461,0.42290670336785674,0.5983604537522671,6.026785570732749e-06,0.5983604537522671,0.6,3,5,0.0016395462477328815,True
0.6057692307692308,0.42290670336785674,0.6080415946964949,8.779942883506928e-06,0.6080415946964949,0.6,3,5,0.008041594696494903,True
0.6153846153846154,0.42290670336785674,0.6179697960635112,1.979492110014752e-05,0.6179697960635112,0.625,5,8,0.007030203936488788,True
0.625,0.42290670336785674,0.6277098321468081,1.2046044377977709e-05,0.6277098321468081,0.625,5,8,0.002709832146808089,True
0.6346153846153847,0.42290670336785674,0.6376196575309617,3.5474779194547004e-06,0.6376196575309617,0.625,5,8,0.012619657530961725,False
0.6442307692307693,0.42290670336785674,0.6477966799376588,1.2232630361779731e-05,0.6477966799376588,0.6666666666666666,2,3,0.01886998672900786,False
0.6538461538461539,0.42290670336785674,0.657615100957798,5.398347317059938e-06,0.657615100957798,0.6666666666666666,2,3,0.00905156570886867,True
0.6634615384615385,0.42290670336785674,0.6667992580930977,1.3370247496505385e-05,0.6667992580930977,0.6666666666666666,2,3,0.00013259142643107236,True
0.6730769230769231,0.42290670336785674,0.6773031126483464,3.4840468520367923e-06,0.6773031126483464,0.6666666666666666,2,3,0.010636445981679787,False
0.6826923076923077,0.42290670336785674,0.6871287981285046,2.062168324057099e-05,0.6871287981285046,0.6666666666666666,2,3,0.02046213146183795,False
0.6923076923076923,0.42290670336785674,0.6972192615255115,3.1019846056049967e-06,0.6972192615255115,0.7142857142857143,5,7,0.0170664527602028,False
0.701923076923077,0.42290670336785674,0.7069814046104838,1.3088034733233834e-05,0.7069814046104838,0.7142857142857143,5,7,0.007304309675230547,True
0.7115384615384616,0.42290670336785674,0.7171607057107579,9.373155726900938e-08,0.7171607057107579,0.7142857142857143,5,7,0.0028749914250435493,True
0.7211538461538461,0.42290670336785674,0.727222791999845,2.3576790346692605e-05,0.727222791999845,0.7142857142857143,5,7,0.012937077714130663,False
0.7307692307692308,0.42290670336785674,0.7371742856751964,5.000361875243367e-07,0.7371742856751964,0.75,3,4,0.012825714324803617,False
0.7403846153846154,0.42290670336785674,0.74750154434493,4.74274987389004e-06,0.74750154434493,0.75,3,4,0.0024984556550700088,True
0.75,0.42290670336785674,0.757281231228502,5.007346569117382e-06,0.757281231228502,0.75,3,4,0.007281231228501994,True
0.7596153846153847,0.42290670336785674,0.7675095019757318,1.9328059796123177e-05,0.7675095019757318,0.75,3,4,0.017509501975731756,False
0.7692307692307693,0.42290670336785674,0.7776108420209084,4.957778004583707e-06,0.7776108420209084,0.8,4,5,0.02238915797909169,False
0.7788461538461539,0.42290670336785674,0.7876013760446381,2.16101152941866e-05,0.7876013760446381,0.8,4,5,0.012398623955361954,False
0.7884615384615385,0.42290670336785674,0.7980739853116297,1.7574497259663975e-05,0.7980739853116297,0.8,4,5,0.0019260146883703921,True
0.7980769230769231,0.42290670336785674,0.8080060526704714,1.3116950119449589e-05,0.8080060526704714,0.8,4,5,0.008006052670471386,True
0.8076923076923077,0.42290670336785674,0.8185720144468831,3.109658809841843e-05,0.8185720144468831,0.8333333333333334,5,6,0.01476131888645027,False
0.8173076923076924,0.42290670336785674,0.8289473195221403,6.577158558785669e-06,0.8289473195221403,0.8333333333333334,5,6,0.004386013811193079,True
0.826923076923077,0.42290670336785674,0.8394053987129326,1.7778033156652555e-05,0.8394053987129326,0.8333333333333334,5,6,0.006072065379599256,True
0.8365384615384616,0.42290670336785674,0.8502781696413231,1.545580264169892e-05,0.8502781696413231,0.8571428571428571,6,7,0.006864687501534017,True
0.8461538461538463,0.42290670336785674,0.8604462336373362,1.1558384445649703e-05,0.8604462336373362,0.8571428571428571,6,7,0.0033033764944790933,True
0.8557692307692308,0.42290670336785674,0.8714688224609676,1.5759002994603924e-06,0.8714688224609676,0.875,7,8,0.0035311775390324263,True
0.8653846153846154,0.42290670336785674,0.8824339822011298,1.7126885665717836e-05,0.8824339822011298,0.875,7,8,0.007433982201129785,True
0.875,0.42290670336785674,0.8940773490708752,4.6388749239607617e-07,0.8940773490708752,0.875,7,8,0.019077349070875216,False
0.8846153846153847,0.42290670336785674,0.9055476893890043,7.3721364873326925e-06,0.9055476893890043,0.875,7,8,0.030547689389004318,False
0.8942307692307693,0.42290670336785674,0.9175848892586908,2.1244505488727067e-05,0.9175848892586908,0.875,7,8,0.04258488925869075,False
0.9038461538461539,0.42290670336785674,0.9302740625892868,1.1591076853925342e-05,0.9302740625892868,0.875,7,8,0.0552740625892868,False
0.9134615384615385,0.42290670336785674,0.9455487504177573,3.0862900766417346e-06,0.9455487504177573,1.0,1,1,0.05445124958224268,False
0.9230769230769231,0.42290670336785674,0.962758565706996,3.4496625769968358e-06,0.962758565706996,1.0,1,1,0.03724143429300397,False
0.9326923076923077,0.42290670336785674,0.9999586307977855,3.525218092611271e-07,0.9999586307977855,1.0,1,1,4.1369202214536216e-05,True
0.9423076923076924,0.42290670336785674,0.999999990336663,1.0331011264446087e-09,0.999999990336663,1.0,1,1,9.663337019460982e-09,True
0.951923076923077,0.42290670336785674,0.9999999998774847,2.5902070284481745e-11,0.9999999998774847,1.0,1,1,1.2251533121343527e-10,True
0.9615384615384616,0.42290670336785674,0.9999999999959956,1.6803814216094484e-12,0.9999999999959956,1.0,1,1,4.004352405218015e-12,True
0.9711538461538463,0.42290670336785674,0.7777777777776105,0.415739709641365,0.9999999999998326,1.0,1,1,1.674216321134736e-13,True
0.9807692307692308,0.42290670336785674,0.3333333333333614,0.47140452079099276,1.000000000000028,1.0,1,1,2.7977620220553945e-14,True
0.9903846153846154,0.42290670336785674,3.789561257387201e-14,2.1859837449936077e-14,1.000000000000038,1.0,1,1,3.7969627442180354e-14,True
1.0,0.42290670336785674,4.6283964315484307e-14,1.603583361341303e-14,1.0000000000000462,1.0,1,1,4.618527782440651e-14,True
0.0,0.483321946706122,5.576844101156779e-16,1.9526941108045794e-16,5.576844101156779e-16,0.0,0,1,5.576844101156779e-16,True
0.009615384615384616,0.483321946706122,9.748815511470421e-16,2.4836408578480588e-16,9.748815511470421e-16,0.0,0,1,9.748815511470421e-16,True
0.019230769230769232,0.483321946706122,2.7962817246892277e-15,5.439199081678764e-16,2.7962817246892277e-15,0.0,0,1,2.7962817246892277e-15,True
0.028846153846153848,0.483321946706122,1.359603787578736e-14,2.0587646200910278e-15,1.359603787578736e-14,0.0,0,1,1.359603787578736e-14,True
0.038461538461538464,0.483321946706122,1.1562017657218074e-13,1.361215972372502e-14,1.1562017657218074e-13,0.0,0,1,1.1562017657218074e-13,True
0.04807692307692308,0.483321946706122,1.8141834419207188e-12,1.6250592644741307e-13,1.8141834419207188e-12,0.0,0,1,1.8141834419207188e-12,True
0.057692307692307696,0.483321946706122,5.942984756869925e-11,3.833428920373857e-12,5.942984756869925e-11,0.0,0,1,5.942984756869925e-11,True
0.06730769230769232,0.483321946706122,5.808511719719953e-09,2.325087333271138e-10,5.808511719719953e-09,0.0,0,1,5.808511719719953e-09,True
0.07692307692307693,0.483321946706122,3.751230262306654e-05,1.301303230655116e-07,3.751230262306654e-05,0.0,0,1,3.751230262306654e-05,True
0.08653846153846154,0.483321946706122,0.0399703923756905,4.2616998043601486e-07,0.0399703923756905,0.0,0,1,0.0399703923756905,False
0.09615384615384616,0.483321946706122,0.05754175326269986,5.1571693732516595e-06,0.05754175326269986,0.0,0,1,0.05754175326269986,False
0.10576923076923078,0.483321946706122,0.07304775765776486,4.350981902095306e-05,0.07304775765776486,0.125,1,8,0.05195224234223514,False
0.11538461538461539,0.483321946706122,0.08660132154799588,2.8434153260671328e-05,0.08660132154799588,0.125,1,8,0.03839867845200412,False
0.125,0.483321946706122,0.09902044849885872,2.1709373743820375e-05,0.09902044849885872,0.125,1,8,0.025979551501141285,False
0.13461538461538464,0.483321946706122,0.11147983962678104,3.859910747616026e-07,0.11147983962678104,0.125,1,8,0.013520160373218959,False
0.14423076923076925,0.483321946706122,0.12344166238367896,8.014848324993978e-06,0.12344166238367896,0.125,1,8,0.0015583376163210427,True
0.15384615384615385,0.483321946706122,0.1344372312755802,1.0298716824522917e-06,0.1344372312755802,0.14285714285714285,1,7,0.008419911581562661,True
0.16346153846153846,0.483321946706122,0.14565595805027123,2.0212915642432487e-06,0.14565595805027123,0.14285714285714285,1,7,0.0027988151931283844,True
0.17307692307692307,0.483321946706122,0.15666886747007228,2.0532033769198344e-05,0.15666886747007228,0.16666666666666666,1,6,0.009997799196594381,True
0.1826923076923077,0.483321946706122,0.16772062389702,7.912248995427876e-06,0.16772062389702,0.16666666666666666,1,6,0.0010539572303533418,True
0.19230769230769232,0.483321946706122,0.1778204146541108,1.4495380177563653e-05,0.1778204146541108,0.16666666666666666,1,6,0.011153747987444146,False
0.20192307692307693,0.483321946706122,0.18861891745227446,6.736336138269841e-07,0.18861891745227446,0.2,1,5,0.011381082547725546,False
0.21153846153846156,0.483321946706122,0.19893046849494875,4.906901383622137e-06,0.19893046849494875,0.2,1,5,0.0010695315050512633,True
0.22115384615384617,0.483321946706122,0.20932028448242218,1.0077243868017663e-05,0.20932028448242218,0.2,1,5,0.00932028448242217,True
0.23076923076923078,0.483321946706122,0.21986492378976358,3.848288231300764e-06,0.21986492378976358,0.2,1,5,0.019864923789763567,False
0.2403846153846154,0.483321946706122,0.22986499895297893,9.54134544656923e-06,0.22986499895297893,0.25,1,4,0.020135001047021067,False
0.25,0.483321946706122,0.24042091200883287,7.861092645035896e-06,0.24042091200883287,0.25,1,4,0.009579087991167134,True
0.25961538461538464,0.483321946706122,0.24998112830251454,2.9622359089779544e-05,0.24998112830251454,0.25,1,4,1.8871697485461914e-05,True
0.2692307692307693,0.483321946706122,0.2606644856383245,1.029540709318881e-05,0.2606644856383245,0.25,1,4,0.010664485638324506,False
0.27884615384615385,0.483321946706122,0.2709305879881367,8.409290283403851e-06,0.2709305879881367,0.2857142857142857,2,7,0.014783697726149014,False
