detector,source_proton_MeV,shield_thickness_cm,off_axis_cm,energy_lower_MeV,energy_upper_MeV,lethargy_flux_n_cm2_per_uC,error_percent,geometry_id,source_normalization_id,additional_iron_collimator_cm,peak_source_intensity_x1e9_n_sr_uC,peak_source_intensity_n_sr_uC
BC501A,68,100,0,64,66,399.0,4.6,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,62,64,410.0,4.5,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,60,62,314.0,5.1,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,56,58,86.4,5.5,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,54,56,46.9,7.7,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,52,54,43.1,9.1,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,50,52,49.7,7.3,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,48,50,53.9,6.5,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,46,48,52.4,6.4,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,44,46,46.6,6.5,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,43,44,41.5,6.8,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,42,43,38.4,7.2,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,41,42,36.0,7.7,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,40,41,34.2,8.5,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,39,40,33.0,9.5,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,38,39,32.0,10.2,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,37,38,31.0,10.7,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,36,37,29.8,11.0,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,35,36,28.2,11.3,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,34,35,26.2,11.6,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,33,34,23.9,12.2,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,32,33,21.8,12.8,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,31,32,20.2,13.0,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,30,31,19.3,13.0,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,29,30,19.1,12.6,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,28,29,19.3,12.5,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,27,28,19.3,12.9,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,26,27,19.0,13.9,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,25,26,18.0,15.2,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,24,25,16.6,16.5,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,23,24,14.9,16.7,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,22,23,13.2,15.1,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,21,22,11.6,11.9,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,20,21,9.98,8.3,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,19,20,8.44,14.8,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,18,19,7.07,22.8,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,17,18,6.04,26.7,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,16,17,5.5,23.5,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,15,16,5.42,16.2,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,14,15,5.63,10.6,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,13,14,5.87,9.9,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,12,13,6.05,12.6,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,11,12,6.2,15.0,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,10,11,6.4,14.9,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,9,10,6.73,11.6,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,8,9,7.12,5.5,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,7,8,7.19,16.8,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,100,0,6,7,6.38,38.1,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,58,60,12.1,5.3,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,68,70,4.22,6.8,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,66,68,9.86,5.8,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,64,66,16.8,4.7,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,62,64,20.7,4.6,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,60,62,18.4,5.0,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,56,58,6.54,5.0,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,54,56,4.04,6.5,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,52,54,3.65,6.9,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,50,52,3.85,6.3,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,48,50,3.88,6.3,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,46,48,3.55,6.9,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,44,46,2.96,7.5,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,43,44,2.51,8.2,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,42,43,2.29,8.7,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,41,42,2.15,9.3,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,40,41,2.11,10.2,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,39,40,2.12,11.2,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,38,39,2.14,11.7,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,37,38,2.15,11.9,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,36,37,2.12,11.7,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,35,36,2.03,11.5,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,34,35,1.89,11.3,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,33,34,1.72,11.6,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,32,33,1.55,12.4,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,31,32,1.42,13.1,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,30,31,1.34,13.1,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,29,30,1.34,12.2,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,28,29,1.37,11.4,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,27,28,1.4,11.6,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,26,27,1.38,13.0,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,25,26,1.31,15.2,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,24,25,1.21,17.3,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,23,24,1.1,17.6,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,22,23,1.01,15.7,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,21,22,0.919,11.7,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,20,21,0.83,7.5,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,19,20,0.735,13.8,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,18,19,0.632,22.1,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,17,18,0.532,26.9,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,16,17,0.461,23.7,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,15,16,0.434,13.7,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,14,15,0.447,11.1,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,13,14,0.473,6.6,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,12,13,0.492,11.4,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,11,12,0.498,14.3,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,10,11,0.501,14.0,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,9,10,0.514,11.4,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,8,9,0.551,7.1,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,7,8,0.592,10.3,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,150,0,6,7,0.573,28.0,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,58,60,1.71,6.5,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,68,70,0.535,9.6,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,66,68,1.24,7.5,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,64,66,2.1,5.2,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,62,64,2.62,5.0,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,60,62,2.42,6.1,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,56,58,1.04,5.5,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,54,56,0.685,7.7,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,52,54,0.588,8.6,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,50,52,0.584,7.8,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,48,50,0.582,8.1,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,46,48,0.555,8.8,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,44,46,0.499,9.3,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,43,44,0.454,9.6,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,42,43,0.432,9.9,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,41,42,0.421,10.5,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,40,41,0.42,11.5,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,39,40,0.426,12.5,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,38,39,0.432,13.1,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,37,38,0.434,13.4,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,36,37,0.425,13.2,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,35,36,0.404,12.9,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,34,35,0.374,12.7,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,33,34,0.338,12.8,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,32,33,0.302,13.3,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,31,32,0.272,14.1,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,30,31,0.25,14.3,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,29,30,0.236,13.7,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,28,29,0.225,13.2,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,27,28,0.213,13.9,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,26,27,0.2,15.7,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,25,26,0.187,18.2,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,24,25,0.176,20.1,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,23,24,0.165,20.0,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,22,23,0.154,17.5,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,21,22,0.142,13.5,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,20,21,0.13,9.5,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,19,20,0.119,16.7,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,18,19,0.11,24.5,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,17,18,0.102,27.6,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,16,17,0.0963,23.8,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,15,16,0.0914,15.3,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,14,15,0.0872,12.0,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,13,14,0.0851,7.7,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,12,13,0.0861,12.0,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,11,12,0.0888,14.1,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,10,11,0.0901,13.7,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,9,10,0.0911,11.5,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,8,9,0.0962,7.3,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,7,8,0.104,8.8,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
BC501A,68,200,0,6,7,0.11,11.9,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,4.0,4000000000.0
