source_file,size_bytes,data_rows,comment_rows,parse_errors,MF_values,MT_values,filename_projectile,filename_target,filename_reaction,filename_quantity,filename_distribution,filename_spectrum
c4/o/o0529.011-p-Si-xa-sig-excfun-mon-Kruger_1973.c4,1090,2,25,0,[3],[207],p,Si,xa,sig,excfun,mon
c4/o/o0529.012-p-Si-xh-sig-excfun-mon-Kruger_1973.c4,1090,2,25,0,[3],[206],p,Si,xh,sig,excfun,mon
c4/o/o0529.013-p-Si-xt-sig-excfun-mon-Kruger_1973.c4,1088,2,25,0,[3],[205],p,Si,xt,sig,excfun,mon
c4/o/o0531.002-p-He4-el-adxl-angdisl-mon-Nicholls_1972.c4,1646,6,25,0,[4],[2],p,He4,el,adxl,angdisl,mon
c4/o/o0532.002-p-Cu65-xn-ddxc-enedisc-mon-Holler_1985.c4,757199,5641,370,0,[6],[201],p,Cu65,xn,ddxc,enedisc,mon
c4/o/o0532.003-p-Cu65-xn-edxc-enedisc-mon-Holler_1985.c4,22944,167,25,0,[5],[201],p,Cu65,xn,edxc,enedisc,mon
c4/o/o0532.004-p-Cu65-xn-ddxc-enedisc-mon-Holler_1985.c4,45089,72,1045,0,[6],[201],p,Cu65,xn,ddxc,enedisc,mon
c4/o/o0533.002-p-U-x-sigc-nucdis-mon-Brandt_1971.c4,1610,6,24,0,[3],[459],p,U,x,sigc,nucdis,mon
c4/o/o0533.003-p-U-x-sig-nucdis-mon-Brandt_1971.c4,1610,6,24,0,[3],[454],p,U,x,sig,nucdis,mon
c4/o/o0533.004-p-U-x-sig-nucdis-mon-Brandt_1971.c4,2363,8,38,0,[3],[454],p,U,x,sig,nucdis,mon
c4/o/o0533.005-p-U-x-sigc-nucdis-mon-Brandt_1971.c4,2363,8,38,0,[3],[459],p,U,x,sigc,nucdis,mon
c4/o/o0536.002-p-Ag109-xn-ddxc-enedisc-mon-Grimes_1976.c4,8208,56,24,0,[6],[201],p,Ag109,xn,ddxc,enedisc,mon
c4/o/o0536.004-p-Pd106-xn-edxc-enedisc-mon-Grimes_1976.c4,6838,38,54,0,[5],[201],p,Pd106,xn,edxc,enedisc,mon
c4/o/o0536.005-p-Pd105-xn-edxc-enedisc-mon-Grimes_1976.c4,6971,39,54,0,[5],[201],p,Pd105,xn,edxc,enedisc,mon
c4/o/o0536.006-p-Pd104-xn-edxc-enedisc-mon-Grimes_1976.c4,6574,36,54,0,[5],[201],p,Pd104,xn,edxc,enedisc,mon
c4/o/o0536.007-p-Rh103-xn-edxc-enedisc-mon-Grimes_1976.c4,7631,44,54,0,[5],[201],p,Rh103,xn,edxc,enedisc,mon
c4/o/o0536.008-p-Pd110-xn-edxc-enedisc-mon-Grimes_1976.c4,7631,44,54,0,[5],[201],p,Pd110,xn,edxc,enedisc,mon
c4/o/o0536.009-p-Ag109-xn-edxc-enedisc-mon-Grimes_1976.c4,7631,44,54,0,[5],[201],p,Ag109,xn,edxc,enedisc,mon
c4/o/o0536.010-p-Pd108-xn-edxc-enedisc-mon-Grimes_1976.c4,7367,42,54,0,[5],[201],p,Pd108,xn,edxc,enedisc,mon
c4/o/o0536.011-p-Ag107-xn-edxc-enedisc-mon-Grimes_1976.c4,7235,41,54,0,[5],[201],p,Ag107,xn,edxc,enedisc,mon
c4/o/o0537.002-p-He4-d-adxl-angdisl-mon-Bauer_1977.c4,7386,49,26,0,[4],[104],p,He4,d,adxl,angdisl,mon
c4/o/o0542.003-p-Cu-xt-sig-excfun-mon-Cumming_1974.c4,987,1,25,0,[3],[205],p,Cu,xt,sig,excfun,mon
c4/o/o0542.004-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,989,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.005-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.006-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.007-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.008-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.009-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.010-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,997,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.011-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.012-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.013-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.014-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,998,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.015-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.016-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.017-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,991,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.018-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,994,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.019-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.020-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.021-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.022-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,997,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.024-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,999,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.025-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.026-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.027-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,991,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.028-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.029-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.030-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.031-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,1000,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.032-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,1002,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.033-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.034-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.035-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,1000,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.036-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.037-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.038-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.039-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.040-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.041-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.042-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.043-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.044-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,997,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.045-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.046-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.047-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.048-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.049-p-Cu-x-sigc-excfun-mon-Cumming_1974.c4,996,1,25,0,[3],[459],p,Cu,x,sigc,excfun,mon
c4/o/o0542.050-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.051-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.052-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.053-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.054-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.055-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0542.056-p-Cu-x-sig-excfun-mon-Cumming_1974.c4,993,1,25,0,[3],[454],p,Cu,x,sig,excfun,mon
c4/o/o0543.002-p-Zn64-el-adxc-angdisc-mon-Tait_1971.c4,8270,56,25,0,[4],[2],p,Zn64,el,adxc,angdisc,mon
c4/o/o0543.004-p-Zn66-el-adxc-angdisc-mon-Tait_1971.c4,8402,57,25,0,[4],[2],p,Zn66,el,adxc,angdisc,mon
c4/o/o0543.005-p-Zn68-el-adxc-angdisc-mon-Tait_1971.c4,8270,56,25,0,[4],[2],p,Zn68,el,adxc,angdisc,mon
c4/o/o0544.002-p-U238-x-sigc-excfun-mon-Beg_1971.c4,1937,8,26,0,[3],[459],p,U238,x,sigc,excfun,mon
c4/o/o0544.003-p-U238-x-sigc-excfun-mon-Beg_1971.c4,1937,8,26,0,[3],[459],p,U238,x,sigc,excfun,mon
c4/o/o0544.004-p-U238-x-sigc-excfun-mon-Beg_1971.c4,1805,7,26,0,[3],[459],p,U238,x,sigc,excfun,mon
c4/o/o0544.005-p-U238-x-sigc-excfun-mon-Beg_1971.c4,1935,8,26,0,[3],[459],p,U238,x,sigc,excfun,mon
c4/o/o0544.006-p-U238-x-sigc-excfun-mon-Beg_1971.c4,1803,7,26,0,[3],[459],p,U238,x,sigc,excfun,mon
c4/o/o0544.007-p-U238-x-sigc-excfun-mon-Beg_1971.c4,1803,7,26,0,[3],[459],p,U238,x,sigc,excfun,mon
c4/o/o0545.002-p-Zr92-el-adxc-angdisc-mon-Stautberg_1966.c4,4666,29,25,0,[4],[2],p,Zr92,el,adxc,angdisc,mon
c4/o/o0545.003-p-Zr92-inl-adxc-lvldis-mon-Stautberg_1966.c4,61528,351,445,0,[4],[601],p,Zr92,inl,adxc,lvldis,mon
c4/o/o0545.004-p-Zr92-d-adxc-lvldis-mon-Stautberg_1966.c4,18506,45,370,0,[4],[650],p,Zr92,d,adxc,lvldis,mon
c4/o/o0545.005-p-Zr92-t-adxc-angdisc-mon-Stautberg_1966.c4,2421,12,25,0,[4],[700],p,Zr92,t,adxc,angdisc,mon
c4/o/o0545.006-p-Zr94-el-adxc-angdisc-mon-Stautberg_1966.c4,4666,29,25,0,[4],[2],p,Zr94,el,adxc,angdisc,mon
c4/o/o0545.007-p-Zr94-inl-adxc-lvldis-mon-Stautberg_1966.c4,47923,248,445,0,[4],[601],p,Zr94,inl,adxc,lvldis,mon
c4/o/o0545.008-p-Zr94-inl-adxc-lvldis-mon-Stautberg_1966.c4,19182,42,400,0,[4],[601],p,Zr94,inl,adxc,lvldis,mon
c4/o/o0545.009-p-Zr94-d-adxc-angdisc-mon-Stautberg_1966.c4,4269,26,25,0,[4],[650],p,Zr94,d,adxc,angdisc,mon
c4/o/o0545.010-p-Zr94-t-adxc-angdisc-mon-Stautberg_1966.c4,3345,19,25,0,[4],[700],p,Zr94,t,adxc,angdisc,mon
c4/o/o0546.002-p-Cu63-el-adxc-angdisc-mon-Tomas_1971.c4,19485,137,41,0,[4],[2],p,Cu63,el,adxc,angdisc,mon
c4/o/o0546.003-p-Cu65-el-adxc-angdisc-mon-Tomas_1971.c4,19485,137,41,0,[4],[2],p,Cu65,el,adxc,angdisc,mon
c4/o/o0548.002-p-Be7-g-sig-excfun-mon-Baby_2003.c4,5871,37,27,0,[3],[102],p,Be7,g,sig,excfun,mon
c4/o/o0548.003-p-Be7-g-sig-excfun-mon-Baby_2003.c4,2179,9,27,0,[3],[102],p,Be7,g,sig,excfun,mon
c4/o/o0549.002-p-Mo100-el-adxl-angdisc-mon-Sinha_1972.c4,15899,106,55,0,[4],[2],p,Mo100,el,adxl,angdisc,mon
c4/o/o0549.003-p-Mo92-el-adxl-angdisc-mon-Sinha_1972.c4,17474,118,55,0,[4],[2],p,Mo92,el,adxl,angdisc,mon
c4/o/o0549.004-p-Mo96-el-adxl-angdisl-mon-Sinha_1972.c4,13139,89,40,0,[4],[2],p,Mo96,el,adxl,angdisl,mon
c4/o/o0549.005-p-Mo94-el-adxl-angdisc-mon-Sinha_1972.c4,5768,37,25,0,[4],[2],p,Mo94,el,adxl,angdisc,mon
c4/o/o0550.002-p-C12-el-adxc-angdisc-mon-Peelle_1957.c4,48507,312,220,0,[4],[2],p,C12,el,adxc,angdisc,mon
c4/o/o0550.003-p-C12-inl-adxc-lvldis-mon-Peelle_1957.c4,239330,376,5635,0,[4],[601],p,C12,inl,adxc,lvldis,mon
c4/o/o0550.004-p-C12-inl-sig-lvldis-mon-Peelle_1957.c4,9409,19,205,0,[3],[601],p,C12,inl,sig,lvldis,mon
c4/o/o0551.002-p-Ar40-el-adxc-angdisc-mon-Rush_1971.c4,14209,97,41,0,[4],[2],p,Ar40,el,adxc,angdisc,mon
c4/o/o0551.004-p-N14-el-adxc-angdisc-mon-Rush_1971.c4,6303,41,26,0,[4],[2],p,N14,el,adxc,angdisc,mon
c4/o/o0551.005-p-C12-el-adxc-angdisc-mon-Rush_1971.c4,8283,56,26,0,[4],[2],p,C12,el,adxc,angdisc,mon
c4/o/o0552.004-p-Bi209-el-adxc-angdisc-mon-Rathmell_1972.c4,4814,26,40,0,[4],[2],p,Bi209,el,adxc,angdisc,mon
c4/o/o0552.006-p-Pb207-el-adxc-angdisc-mon-Rathmell_1972.c4,2583,13,25,0,[4],[2],p,Pb207,el,adxc,angdisc,mon
c4/o/o0552.008-p-Pb208-el-adxc-angdisc-mon-Rathmell_1972.c4,2583,13,25,0,[4],[2],p,Pb208,el,adxc,angdisc,mon
c4/o/o0552.010-p-Au197-el-adxc-angdisc-mon-Rathmell_1972.c4,4682,25,40,0,[4],[2],p,Au197,el,adxc,angdisc,mon
c4/o/o0552.012-p-Ta181-el-adxc-angdisc-mon-Rathmell_1972.c4,4682,25,40,0,[4],[2],p,Ta181,el,adxc,angdisc,mon
c4/o/o0553.002-p-C12-el-adxc-angdisc-mon-Rolland_1966.c4,4051,24,26,0,[4],[2],p,C12,el,adxc,angdisc,mon
c4/o/o0553.004-p-Ca40-el-adxc-angdisc-mon-Rolland_1966.c4,4586,28,26,0,[4],[2],p,Ca40,el,adxc,angdisc,mon
c4/o/o0553.006-p-Bi209-el-adxc-angdisc-mon-Rolland_1966.c4,3797,22,26,0,[4],[2],p,Bi209,el,adxc,angdisc,mon
c4/o/o0553.008-p-C12-el-adxc-angdisc-mon-Rolland_1966.c4,3523,20,26,0,[4],[2],p,C12,el,adxc,angdisc,mon
c4/o/o0553.010-p-Ca40-el-adxc-angdisc-mon-Rolland_1966.c4,2077,9,26,0,[4],[2],p,Ca40,el,adxc,angdisc,mon
c4/o/o0553.012-p-Ce140-el-adxc-angdisc-mon-Rolland_1966.c4,3269,18,26,0,[4],[2],p,Ce140,el,adxc,angdisc,mon
c4/o/o0553.014-p-Bi209-el-adxc-angdisc-mon-Rolland_1966.c4,2609,13,26,0,[4],[2],p,Bi209,el,adxc,angdisc,mon
c4/o/o0554.002-p-Be9-x-sig-excfun-mon-Izosimova_1978.c4,1147,2,26,0,[3],[454],p,Be9,x,sig,excfun,mon
c4/o/o0554.003-p-B10-x-sig-excfun-mon-Izosimova_1978.c4,1147,2,26,0,[3],[454],p,B10,x,sig,excfun,mon
c4/o/o0554.004-p-B11-x-sig-excfun-mon-Izosimova_1978.c4,1147,2,26,0,[3],[454],p,B11,x,sig,excfun,mon
c4/o/o0554.005-p-Na23-x-sig-excfun-mon-Izosimova_1978.c4,1018,1,26,0,[3],[454],p,Na23,x,sig,excfun,mon
c4/o/o0554.006-p-Na23-x-sigc-excfun-mon-Izosimova_1978.c4,1025,1,26,0,[3],[459],p,Na23,x,sigc,excfun,mon
c4/o/o0554.007-p-Al27-x-sig-excfun-mon-Izosimova_1978.c4,1150,2,26,0,[3],[454],p,Al27,x,sig,excfun,mon
c4/o/o0554.008-p-Si-x-sig-excfun-mon-Izosimova_1978.c4,1149,2,26,0,[3],[454],p,Si,x,sig,excfun,mon
c4/o/o0554.009-p-Si-x-sigc-excfun-mon-Izosimova_1978.c4,1024,1,26,0,[3],[459],p,Si,x,sigc,excfun,mon
c4/o/o0554.010-p-Si-x-sigc-excfun-mon-Izosimova_1978.c4,1156,2,26,0,[3],[459],p,Si,x,sigc,excfun,mon
c4/o/o0554.011-p-S-x-sig-excfun-mon-Izosimova_1978.c4,1148,2,26,0,[3],[454],p,S,x,sig,excfun,mon
c4/o/o0554.012-p-S-x-sigc-excfun-mon-Izosimova_1978.c4,1023,1,26,0,[3],[459],p,S,x,sigc,excfun,mon
c4/o/o0554.013-p-S-x-sigc-excfun-mon-Izosimova_1978.c4,1023,1,26,0,[3],[459],p,S,x,sigc,excfun,mon
c4/o/o0556.002-p-O16-d-adxc-angdisc-mon-Bachelier_1969.c4,5386,23,69,0,[4],[650],p,O16,d,adxc,angdisc,mon
c4/o/o0556.003-p-Ca40-d-adxc-angdisc-mon-Bachelier_1969.c4,5036,24,54,0,[4],[650],p,Ca40,d,adxc,angdisc,mon
c4/o/o0556.005-p-Li6-d-adxc-angdisc-mon-Bachelier_1969.c4,4223,18,54,0,[4],[650],p,Li6,d,adxc,angdisc,mon
c4/o/o0556.006-p-Li7-d-adxc-angdisc-mon-Bachelier_1969.c4,6046,28,69,0,[4],[650],p,Li7,d,adxc,angdisc,mon
c4/o/o0556.007-p-Be9-d-adxc-angdisc-mon-Bachelier_1969.c4,6178,29,69,0,[4],[650],p,Be9,d,adxc,angdisc,mon
c4/o/o0556.008-p-B10-d-adxc-angdisc-mon-Bachelier_1969.c4,6803,30,84,0,[4],[650],p,B10,d,adxc,angdisc,mon
c4/o/o0556.009-p-B11-d-adxc-angdisc-mon-Bachelier_1969.c4,11861,53,144,0,[4],[650],p,B11,d,adxc,angdisc,mon
c4/o/o0556.011-p-C12-d-adxc-angdisc-mon-Bachelier_1969.c4,12310,64,114,0,[4],[650],p,C12,d,adxc,angdisc,mon
c4/o/o0556.012-p-Si28-d-adxc-angdisc-mon-Bachelier_1969.c4,4982,12,99,0,[4],[650],p,Si28,d,adxc,angdisc,mon
c4/o/o0559.002-p-U-x-sigc-excfun-mon-Ravn_1969.c4,1155,2,26,0,[3],[459],p,U,x,sigc,excfun,mon
c4/o/o0559.003-p-U-x-sig-excfun-mon-Ravn_1969.c4,1159,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0559.004-p-U-x-sig-excfun-mon-Ravn_1969.c4,1159,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0559.005-p-U-x-sig-excfun-mon-Ravn_1969.c4,1152,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0559.006-p-U-x-sig-excfun-mon-Ravn_1969.c4,1155,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0559.007-p-U-x-sig-excfun-mon-Ravn_1969.c4,1152,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0559.008-p-U-x-sigc-excfun-mon-Ravn_1969.c4,1155,2,26,0,[3],[459],p,U,x,sigc,excfun,mon
c4/o/o0560.002.m-p-Pu239-x-sig-excfun-mon-Saha_1969.c4,1836,7,26,0,[3],[454],p,Pu239,x,sig,excfun,mon
c4/o/o0560.002.t-p-Pu239-x-sig-excfun-mon-Saha_1969.c4,1832,7,26,0,[3],[454],p,Pu239,x,sig,excfun,mon
c4/o/o0562.002-p-U-x-sig-excfun-mon-Haldorsen_1974.c4,1007,1,25,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0562.003.1-p-U-x-sig-excfun-mon-Haldorsen_1974.c4,1011,1,25,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0562.004.1-p-U-x-sigc-excfun-mon-Haldorsen_1974.c4,1011,1,25,0,[3],[459],p,U,x,sigc,excfun,mon
c4/o/o0562.005.1-p-U-x-sigc-excfun-mon-Haldorsen_1974.c4,1011,1,25,0,[3],[459],p,U,x,sigc,excfun,mon
c4/o/o0562.006.1-p-U-x-sig-excfun-mon-Haldorsen_1974.c4,1011,1,25,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0562.007.1-p-U-x-sigc-excfun-mon-Haldorsen_1974.c4,1011,1,25,0,[3],[459],p,U,x,sigc,excfun,mon
c4/o/o0562.008-p-U-x-sigc-excfun-mon-Haldorsen_1974.c4,1007,1,25,0,[3],[459],p,U,x,sigc,excfun,mon
c4/o/o0562.009.1-p-U-x-sig-excfun-mon-Haldorsen_1974.c4,1011,1,25,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0563.002-p-U-x-sigc-excfun-mon-Akstad_1975.c4,990,1,25,0,[3],[459],p,U,x,sigc,excfun,mon
c4/o/o0563.003-p-U-x-sigc-excfun-mon-Akstad_1975.c4,990,1,25,0,[3],[459],p,U,x,sigc,excfun,mon
c4/o/o0563.004-p-U-x-sigc-excfun-mon-Akstad_1975.c4,990,1,25,0,[3],[459],p,U,x,sigc,excfun,mon
c4/o/o0563.005-p-U-x-sig-excfun-mon-Akstad_1975.c4,987,1,25,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.002-p-U-x-sig-excfun-mon-Lee_1975.c4,1190,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.003-p-U-x-sig-excfun-mon-Lee_1975.c4,1190,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.004-p-U-x-sig-excfun-mon-Lee_1975.c4,1190,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.005-p-U-x-sig-excfun-mon-Lee_1975.c4,1190,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.006-p-U-x-sig-excfun-mon-Lee_1975.c4,1190,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.007-p-U-x-sig-excfun-mon-Lee_1975.c4,1190,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.008-p-U-x-sig-excfun-mon-Lee_1975.c4,1190,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.009-p-U-x-sig-excfun-mon-Lee_1975.c4,1190,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.010-p-U-x-sig-excfun-mon-Lee_1975.c4,1190,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.011-p-U-x-sig-excfun-mon-Lee_1975.c4,1190,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.012-p-U-x-sig-excfun-mon-Lee_1975.c4,1190,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.013-p-U-x-sig-excfun-mon-Lee_1975.c4,1058,1,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.014-p-U-x-sig-excfun-mon-Lee_1975.c4,1060,1,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.015-p-U-x-sig-excfun-mon-Lee_1975.c4,1060,1,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.016-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.017-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.018-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.019-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.020-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.021-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.022-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.023-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.024-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.025-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.026-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.027-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.028-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
c4/o/o0564.029-p-U-x-sig-excfun-mon-Lee_1975.c4,1192,2,26,0,[3],[454],p,U,x,sig,excfun,mon
