run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC,geometry_id,source_normalization_id,shield_thickness_cm
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,38,39,47.2596398791369,8.528064152750122,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,39,40,26.84096441736283,6.634677574696449,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,40,41,33.35577468624488,7.466159318301946,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,41,42,26.488472522935847,5.979398151587303,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,42,43,29.219180988502465,7.072033267441133,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,43,44,47.27444252808636,8.826766468284259,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,44,46,43.02748986854073,6.23149993397892,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,46,48,49.03028715027905,7.115018691848894,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,48,50,34.08739763815713,5.644243024306307,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,50,52,67.09646906683751,8.787092228916613,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,52,54,65.89911170438185,8.726919654092823,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,54,56,40.057832867662555,6.686939768347629,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,56,58,52.51912164790295,8.226492010930569,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,58,60,51.3860255313918,8.033874036721459,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,60,62,81.89807011656745,10.067338215181556,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,62,64,374.1257206539526,23.046994731505475,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,64,66,740.8477659769893,33.1695985691344,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,66,68,178.2161415661353,16.619762098230794,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,68,70,8.833286063949279,3.88613909417114,JAERI_68MEV_BC501A_T100_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,100.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,6,7,1.2003012821468264,0.1652028534374708,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,7,8,0.6097456321415639,0.1174173285005939,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,8,9,0.8689785297963704,0.1669141756423207,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,9,10,0.8304476353002948,0.1539308390322783,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,10,11,0.6168526970111484,0.1498784501354766,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,11,12,0.901841343671344,0.1916744504565263,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,12,13,0.5554005343869121,0.1350376402483514,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,13,14,0.9066009260818249,0.1992884168091488,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,14,15,0.7896828539136223,0.2038206358846013,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,15,16,0.6509427798265008,0.1672088666960614,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,16,17,0.8046373298349826,0.2161906472204109,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,17,18,0.9798294268247976,0.2385639167079776,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,18,19,1.012060674653015,0.2591936854917019,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,19,20,0.9688820125318904,0.2633240754899786,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,20,21,1.3097507210896524,0.2910396219531298,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,21,22,0.8834515175240116,0.23851763943344,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,22,23,1.226575867363868,0.3216938364951854,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,23,24,0.6892304501792079,0.2266432709641625,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,24,25,2.110262609557556,0.4470565955097209,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,25,26,0.9585260810579432,0.2980126001060703,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,26,27,1.9817024756202937,0.4531580867171056,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,27,28,1.9596891672768144,0.4387136514257725,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,28,29,1.4595954918848322,0.3679872645293572,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,29,30,2.682900182524018,0.5566422689345673,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,30,31,1.174375936415495,0.3404202677274378,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,31,32,2.479251531489464,0.5396739920482959,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,32,33,2.278925860537816,0.5355844008494762,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,33,34,2.5602157805558075,0.587066508590183,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,34,35,2.368466246061816,0.5282438742020257,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,35,36,2.5257351949020865,0.6298183450958038,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,36,37,2.3236081060167915,0.587000038037159,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,37,38,2.795238270234263,0.6561709303744707,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,38,39,1.9510733724597928,0.5515456098315734,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,39,40,3.7989985330287936,0.7973178012808557,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,40,41,2.9652204687142807,0.6791319132589124,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,41,42,1.8893439662689415,0.5372550417608558,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,42,43,1.9061119865968044,0.5341106528771519,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,43,44,2.8004744741364904,0.7236725990468585,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,44,46,2.5174966017756053,0.4835910675924629,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,46,48,2.5974307289850835,0.4851968584213535,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,48,50,2.959562071242867,0.5341971542317541,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,50,52,2.9901002202793654,0.5470288250860732,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,52,54,3.2769130127821366,0.6039939264562453,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,54,56,3.7716043296922463,0.6434134347646329,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,56,58,5.139314543761454,0.7984721363813915,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,58,60,5.02876939546624,0.8182458190251887,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,60,62,10.792565165708924,1.1799385368340465,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,62,64,24.865714941995453,1.8734096189300813,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,64,66,31.98486663961353,2.180038897046054,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,66,68,4.705533189793281,0.8333254187873689,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,68,70,0.2507724990545885,0.1914351525695814,JAERI_68MEV_BC501A_T150_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,150.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,6,7,0.0928222919900978,0.0141811133856001,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,7,8,0.0805769344654585,0.0147297369408741,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,8,9,0.071682570995093,0.0137085095682183,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,9,10,0.0698373843084174,0.0142881962949586,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,10,11,0.0760402970825476,0.0165443957952191,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,11,12,0.0922347320915817,0.0179561985431912,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,12,13,0.1007544975642825,0.0213892918312126,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,13,14,0.1063765071153454,0.0239211388704617,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,14,15,0.0694295273851181,0.0181543949043649,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,15,16,0.080853174529394,0.0201305267585569,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,16,17,0.1430175134391897,0.0305053233508215,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,17,18,0.0920844095605756,0.023498056363528,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,18,19,0.1061097545712128,0.0244458134392711,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,19,20,0.1175863287835938,0.027360152959807,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,20,21,0.1005275223677585,0.0260147792278306,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,21,22,0.1552166508668868,0.0363671854825187,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,22,23,0.1231147750036162,0.0326439748033319,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,23,24,0.1191476421469581,0.0311961400821444,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,24,25,0.1742916076967898,0.0409242003962546,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,25,26,0.1680475944307554,0.0417679640480948,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,26,27,0.1375623208062575,0.0380283207816154,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,27,28,0.1644445103193157,0.039761574518437,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,28,29,0.1898468111135567,0.045275149685625,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,29,30,0.1590724988821313,0.0387052004105314,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,30,31,0.1227553001821676,0.0325728640391384,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,31,32,0.1572505883744347,0.0381495261178358,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,32,33,0.1989338818930833,0.0486341398223123,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,33,34,0.1706042715946097,0.0424782397892996,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,34,35,0.258475121719666,0.059791822046787,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,35,36,0.3064940801166079,0.0663493571549976,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,36,37,0.258799365899877,0.0597595069258171,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,37,38,0.197899343372921,0.0553439244533897,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,38,39,0.2404311850554536,0.0625527998241216,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,39,40,0.2226943730148183,0.059618718543013,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,40,41,0.2816911176788029,0.069639718926893,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,41,42,0.2327014438369841,0.0593066768439361,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,42,43,0.3212808900236232,0.0748573951887309,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,43,44,0.1815081311214952,0.0555807977308674,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,44,46,0.3645563965260246,0.0570429414208861,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,46,48,0.3121705810080729,0.0554416804076565,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,48,50,0.2406319505238394,0.0473654389759765,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,50,52,0.341201446891595,0.0612961283949195,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,200.0
