run_id,row_index,geometry_id,source_normalization_id,geant4_evaluation_energy_MeV,mc_mu_over_rho_cm2_g,generated_event_count
P001_G4_EM_COEFFICIENTS,1000092,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.001063148985074627,2954.9872534944889,0
P001_G4_EM_COEFFICIENTS,1000093,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010632311044776119,2954.3876755710762,0
P001_G4_EM_COEFFICIENTS,1000094,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.001063313223880597,2953.7882697536202,0
P001_G4_EM_COEFFICIENTS,1000095,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010633953432835821,2953.1890359787058,0
P001_G4_EM_COEFFICIENTS,1000096,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010634774626865672,2952.5899741829448,0
P001_G4_EM_COEFFICIENTS,1000097,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010635595820895523,2951.9910843029793,0
P001_G4_EM_COEFFICIENTS,1000098,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010636417014925374,2951.3923662754746,0
P001_G4_EM_COEFFICIENTS,1000099,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010637238208955225,2950.7938200371341,0
P001_G4_EM_COEFFICIENTS,1000100,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010638059402985076,2950.1954477506551,0
P001_G4_EM_COEFFICIENTS,1000101,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010638880597014925,2949.5972427456122,0
P001_G4_EM_COEFFICIENTS,1000102,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010639701791044776,2948.9924059213345,0
P001_G4_EM_COEFFICIENTS,1000103,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010640522985074627,2948.3872356729603,0
P001_G4_EM_COEFFICIENTS,1000104,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010641344179104478,2947.7822402829543,0
P001_G4_EM_COEFFICIENTS,1000105,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010642165373134329,2947.1774196866158,0
P001_G4_EM_COEFFICIENTS,1000106,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.001064298656716418,2946.5727738192732,0
