keywords,text
temp,2021-05-10T00:35:16 Water_Bath_Temp 21.29
temp,2021-05-10T00:36:31 Water_Bath_Temp 21.3
temp,2021-05-10T00:37:28 Water_Bath_Temp 21.29
temp,2021-05-10T00:37:56 Water_Bath_Temp 21.3
temp,2021-05-10T00:39:00 Water_Bath_Temp 21.29
temp,2021-05-10T00:39:01 Water_Bath_Temp 21.3
temp,2021-05-10T00:52:31 Water_Bath_Temp 21.31
temp,2021-05-10T00:53:00 Water_Bath_Temp 21.3
temp,2021-05-10T00:54:55 Water_Bath_Temp 21.31
temp,2021-05-10T01:01:43 Water_Bath_Temp 21.31
temp,2021-05-10T01:02:50 Water_Bath_Temp 21.31
temp,2021-05-10T01:12:18 Water_Bath_Temp 21.32
temp,2021-05-10T01:16:19 Water_Bath_Temp 21.31
temp,2021-05-10T01:16:21 Water_Bath_Temp 21.32
temp,2021-05-10T01:31:49 Water_Bath_Temp 21.33
temp,2021-05-10T01:32:15 Water_Bath_Temp 21.32
temp,2021-05-10T01:33:18 Water_Bath_Temp 21.33
temp,2021-05-10T01:49:46 Water_Bath_Temp 21.34
temp,2021-05-10T01:50:16 Water_Bath_Temp 21.33
temp,2021-05-10T01:52:48 Water_Bath_Temp 21.34
temp,2021-05-10T01:53:49 Water_Bath_Temp 21.33
temp,2021-05-10T01:54:16 Water_Bath_Temp 21.34
temp,2021-05-10T02:06:29 Water_Bath_Temp 21.34
temp,2021-05-10T02:07:38 Water_Bath_Temp 21.34
temp,2021-05-10T02:11:36 Water_Bath_Temp 21.35
temp,2021-05-10T02:12:00 Water_Bath_Temp 21.34
temp,2021-05-10T02:13:32 Water_Bath_Temp 21.35
temp,2021-05-10T02:13:41 Water_Bath_Temp 21.34
temp,2021-05-10T02:15:06 Water_Bath_Temp 21.35
temp,2021-05-10T02:16:05 Water_Bath_Temp 21.34
temp,2021-05-10T02:16:28 Water_Bath_Temp 21.35
temp,2021-05-10T02:17:06 Water_Bath_Temp 21.34
temp,2021-05-10T02:18:05 Water_Bath_Temp 21.35
temp,2021-05-10T02:18:32 Water_Bath_Temp 21.34
temp,2021-05-10T02:18:37 Water_Bath_Temp 21.35
temp,2021-05-10T02:41:03 Water_Bath_Temp 21.36
temp,2021-05-10T02:41:30 Water_Bath_Temp 21.35
temp,2021-05-10T02:42:04 Water_Bath_Temp 21.36
temp,2021-05-10T02:42:32 Water_Bath_Temp 21.35
temp,2021-05-10T02:43:04 Water_Bath_Temp 21.36
temp,2021-05-10T02:43:35 Water_Bath_Temp 21.35
temp,2021-05-10T02:44:33 Water_Bath_Temp 21.36
temp,2021-05-10T02:45:36 Water_Bath_Temp 21.35
temp,2021-05-10T02:46:05 Water_Bath_Temp 21.36
temp,2021-05-10T03:03:05 Water_Bath_Temp 21.37
temp,2021-05-10T03:03:34 Water_Bath_Temp 21.36
temp,2021-05-10T03:04:04 Water_Bath_Temp 21.37
temp,2021-05-10T03:04:32 Water_Bath_Temp 21.36
temp,2021-05-10T03:05:35 Water_Bath_Temp 21.37
temp,2021-05-10T03:06:04 Water_Bath_Temp 21.36
temp,2021-05-10T03:06:28 Water_Bath_Temp 21.37
temp,2021-05-10T03:07:03 Water_Bath_Temp 21.36
temp,2021-05-10T03:07:59 Water_Bath_Temp 21.37
temp,2021-05-10T03:08:36 Water_Bath_Temp 21.36
temp,2021-05-10T03:09:03 Water_Bath_Temp 21.37
temp,2021-05-10T03:11:17 Water_Bath_Temp 21.37
temp,2021-05-10T03:12:25 Water_Bath_Temp 21.37
temp,2021-05-10T03:42:24 Water_Bath_Temp 21.37
temp,2021-05-10T04:12:24 Water_Bath_Temp 21.37
temp,2021-05-10T04:16:04 Water_Bath_Temp 21.37
temp,2021-05-10T04:17:12 Water_Bath_Temp 21.37
temp,2021-05-10T04:23:40 Water_Bath_Temp 21.36
temp,2021-05-10T04:24:03 Water_Bath_Temp 21.37
temp,2021-05-10T04:27:09 Water_Bath_Temp 21.36
temp,2021-05-10T04:28:10 Water_Bath_Temp 21.37
temp,2021-05-10T04:29:08 Water_Bath_Temp 21.36
temp,2021-05-10T04:30:11 Water_Bath_Temp 21.37
temp,2021-05-10T04:30:41 Water_Bath_Temp 21.36
temp,2021-05-10T04:31:40 Water_Bath_Temp 21.37
temp,2021-05-10T04:31:53 Water_Bath_Temp 21.36
temp,2021-05-10T04:32:41 Water_Bath_Temp 21.37
temp,2021-05-10T04:33:34 Water_Bath_Temp 21.36
temp,2021-05-10T04:35:39 Water_Bath_Temp 21.37
temp,2021-05-10T04:36:07 Water_Bath_Temp 21.36
temp,2021-05-10T05:02:11 Water_Bath_Temp 21.35
temp,2021-05-10T05:02:13 Water_Bath_Temp 21.36
temp,2021-05-10T05:10:39 Water_Bath_Temp 21.35
temp,2021-05-10T05:11:06 Water_Bath_Temp 21.36
temp,2021-05-10T05:12:03 Water_Bath_Temp 21.35
temp,2021-05-10T05:12:41 Water_Bath_Temp 21.36
temp,2021-05-10T05:13:37 Water_Bath_Temp 21.35
temp,2021-05-10T05:21:09 Water_Bath_Temp 21.35
temp,2021-05-10T05:22:17 Water_Bath_Temp 21.35
temp,2021-05-10T05:36:44 Water_Bath_Temp 21.34
temp,2021-05-10T05:39:15 Water_Bath_Temp 21.35
temp,2021-05-10T05:39:39 Water_Bath_Temp 21.34
temp,2021-05-10T05:59:42 Water_Bath_Temp 21.33
temp,2021-05-10T06:00:44 Water_Bath_Temp 21.34
temp,2021-05-10T06:01:33 Water_Bath_Temp 21.33
temp,2021-05-10T06:17:11 Water_Bath_Temp 21.32
temp,2021-05-10T06:17:38 Water_Bath_Temp 21.33
temp,2021-05-10T06:19:32 Water_Bath_Temp 21.32
temp,2021-05-10T06:25:55 Water_Bath_Temp 21.32
temp,2021-05-10T06:27:04 Water_Bath_Temp 21.32
temp,2021-05-10T06:32:01 Water_Bath_Temp 21.31
temp,2021-05-10T06:32:20 Water_Bath_Temp 21.32
temp,2021-05-10T06:34:22 Water_Bath_Temp 21.31
temp,2021-05-10T06:36:01 Water_Bath_Temp 21.32
temp,2021-05-10T06:36:27 Water_Bath_Temp 21.31
temp,2021-05-10T06:48:28 Water_Bath_Temp 21.3
temp,2021-05-10T06:49:31 Water_Bath_Temp 21.31
temp,2021-05-10T06:49:52 Water_Bath_Temp 21.3
temp,2021-05-10T07:01:59 Water_Bath_Temp 21.29
temp,2021-05-10T07:02:26 Water_Bath_Temp 21.3
temp,2021-05-10T07:04:02 Water_Bath_Temp 21.29
temp,2021-05-10T07:13:32 Water_Bath_Temp 21.28
temp,2021-05-10T07:13:50 Water_Bath_Temp 21.29
temp,2021-05-10T07:15:28 Water_Bath_Temp 21.28
temp,2021-05-10T07:30:43 Water_Bath_Temp 21.28
temp,2021-05-10T07:31:51 Water_Bath_Temp 21.28
temp,2021-05-10T07:33:19 Water_Bath_Temp 21.27
temp,2021-05-10T07:34:19 Water_Bath_Temp 21.28
temp,2021-05-10T07:35:10 Water_Bath_Temp 21.27
temp,2021-05-10T07:48:43 Water_Bath_Temp 21.26
temp,2021-05-10T07:49:19 Water_Bath_Temp 21.27
temp,2021-05-10T07:49:58 Water_Bath_Temp 21.26
temp,2021-05-10T08:03:49 Water_Bath_Temp 21.25
temp,2021-05-10T08:03:50 Water_Bath_Temp 21.26
temp,2021-05-10T08:05:17 Water_Bath_Temp 21.25
temp,2021-05-10T08:05:31 Water_Bath_Temp 21.26
temp,2021-05-10T08:07:43 Water_Bath_Temp 21.25
temp,2021-05-10T08:22:49 Water_Bath_Temp 21.24
temp,2021-05-10T08:23:16 Water_Bath_Temp 21.25
temp,2021-05-10T08:24:18 Water_Bath_Temp 21.24
temp,2021-05-10T08:24:48 Water_Bath_Temp 21.25
temp,2021-05-10T08:26:10 Water_Bath_Temp 21.24
temp,2021-05-10T08:34:44 Water_Bath_Temp 21.24
temp,2021-05-10T08:35:53 Water_Bath_Temp 21.24
temp,2021-05-10T08:37:19 Water_Bath_Temp 21.23
temp,2021-05-10T08:37:40 Water_Bath_Temp 21.24
temp,2021-05-10T08:39:21 Water_Bath_Temp 21.23
temp,2021-05-10T08:41:51 Water_Bath_Temp 21.24
temp,2021-05-10T08:42:51 Water_Bath_Temp 21.23
temp,2021-05-10T08:53:51 Water_Bath_Temp 21.22
temp,2021-05-10T08:54:18 Water_Bath_Temp 21.23
temp,2021-05-10T08:54:51 Water_Bath_Temp 21.22
temp,2021-05-10T09:05:21 Water_Bath_Temp 21.21
temp,2021-05-10T09:05:43 Water_Bath_Temp 21.22
temp,2021-05-10T09:06:48 Water_Bath_Temp 21.21
temp,2021-05-10T09:07:49 Water_Bath_Temp 21.22
temp,2021-05-10T09:08:16 Water_Bath_Temp 21.21
temp,2021-05-10T09:18:19 Water_Bath_Temp 21.2
temp,2021-05-10T09:18:51 Water_Bath_Temp 21.21
temp,2021-05-10T09:19:05 Water_Bath_Temp 21.2
temp,2021-05-10T09:28:50 Water_Bath_Temp 21.19
temp,2021-05-10T09:29:19 Water_Bath_Temp 21.2
temp,2021-05-10T09:30:19 Water_Bath_Temp 21.19
temp,2021-05-10T09:30:49 Water_Bath_Temp 21.2
temp,2021-05-10T09:31:14 Water_Bath_Temp 21.19
temp,2021-05-10T09:35:36 Water_Bath_Temp 21.19
temp,2021-05-10T09:36:43 Water_Bath_Temp 21.19
temp,2021-05-10T09:45:41 Water_Bath_Temp 21.18
temp,2021-05-10T09:46:12 Water_Bath_Temp 21.19
temp,2021-05-10T09:46:40 Water_Bath_Temp 21.18
temp,2021-05-10T09:47:41 Water_Bath_Temp 21.19
temp,2021-05-10T09:48:10 Water_Bath_Temp 21.18
temp,2021-05-10T09:48:38 Water_Bath_Temp 21.19
temp,2021-05-10T09:49:03 Water_Bath_Temp 21.18
temp,2021-05-10T09:54:11 Water_Bath_Temp 21.19
temp,2021-05-10T09:54:35 Water_Bath_Temp 21.18
temp,2021-05-10T09:58:11 Water_Bath_Temp 21.19
temp,2021-05-10T09:59:11 Water_Bath_Temp 21.18
temp,2021-05-10T10:10:12 Water_Bath_Temp 21.19
temp,2021-05-10T10:10:24 Water_Bath_Temp 21.18
temp,2021-05-10T10:22:28 Water_Bath_Temp 21.18
temp,2021-05-10T10:48:26 Water_Bath_Temp 21.17
temp,2021-05-10T10:52:27 Water_Bath_Temp 21.18
temp,2021-05-10T10:52:56 Water_Bath_Temp 21.17
temp,2021-05-10T11:03:57 Water_Bath_Temp 21.16
temp,2021-05-10T11:04:25 Water_Bath_Temp 21.17
temp,2021-05-10T11:04:57 Water_Bath_Temp 21.16
temp,2021-05-10T11:16:24 Water_Bath_Temp 21.15
temp,2021-05-10T11:17:57 Water_Bath_Temp 21.16
temp,2021-05-10T11:18:23 Water_Bath_Temp 21.15
temp,2021-05-10T11:18:57 Water_Bath_Temp 21.16
temp,2021-05-10T11:18:59 Water_Bath_Temp 21.15
temp,2021-05-10T11:22:14 Water_Bath_Temp 21.15
temp,2021-05-10T11:23:23 Water_Bath_Temp 21.15
temp,2021-05-10T11:26:50 Water_Bath_Temp 21.14
temp,2021-05-10T11:27:19 Water_Bath_Temp 21.15
temp,2021-05-10T11:28:21 Water_Bath_Temp 21.14
temp,2021-05-10T11:40:19 Water_Bath_Temp 21.13
temp,2021-05-10T11:55:21 Water_Bath_Temp 21.12
temp,2021-05-10T12:08:20 Water_Bath_Temp 21.11
temp,2021-05-10T12:08:41 Water_Bath_Temp 21.12
temp,2021-05-10T12:09:14 Water_Bath_Temp 21.11
temp,2021-05-10T12:09:50 Water_Bath_Temp 21.12
temp,2021-05-10T12:10:21 Water_Bath_Temp 21.11
temp,2021-05-10T12:11:21 Water_Bath_Temp 21.12
temp,2021-05-10T12:11:25 Water_Bath_Temp 21.11
temp,2021-05-10T12:21:51 Water_Bath_Temp 21.1
temp,2021-05-10T12:22:14 Water_Bath_Temp 21.11
temp,2021-05-10T12:23:08 Water_Bath_Temp 21.11
temp,2021-05-10T12:23:34 Water_Bath_Temp 21.1
temp,2021-05-10T12:24:06 Water_Bath_Temp 21.11
temp,2021-05-10T12:24:16 Water_Bath_Temp 21.11
temp,2021-05-10T12:25:40 Water_Bath_Temp 21.1
temp,2021-05-10T12:27:49 Water_Bath_Temp 21.1
temp,2021-05-10T12:39:17 Water_Bath_Temp 21.09
temp,2021-05-10T12:39:22 Water_Bath_Temp 21.1
temp,2021-05-10T12:41:43 Water_Bath_Temp 21.09
temp,2021-05-10T12:50:11 Water_Bath_Temp 21.09
temp,2021-05-10T12:55:27 Water_Bath_Temp 21.08
temp,2021-05-10T12:56:36 Water_Bath_Temp 21.09
temp,2021-05-10T12:56:50 Water_Bath_Temp 21.08
temp,2021-05-10T12:57:58 Water_Bath_Temp 21.08
temp,2021-05-10T13:04:37 Water_Bath_Temp 21.08
temp,2021-05-10T13:05:44 Water_Bath_Temp 21.08
temp,2021-05-10T13:09:12 Water_Bath_Temp 21.07
temp,2021-05-10T13:10:42 Water_Bath_Temp 21.08
temp,2021-05-10T13:11:11 Water_Bath_Temp 21.07
temp,2021-05-10T13:12:23 Water_Bath_Temp 21.07
temp,2021-05-10T13:13:30 Water_Bath_Temp 21.07
temp,2021-05-10T13:25:58 Water_Bath_Temp 21.06
temp,2021-05-10T13:26:00 Water_Bath_Temp 21.07
temp,2021-05-10T13:27:52 Water_Bath_Temp 21.07
temp,2021-05-10T13:28:47 Water_Bath_Temp 21.06
temp,2021-05-10T13:29:01 Water_Bath_Temp 21.07
temp,2021-05-10T13:29:25 Water_Bath_Temp 21.06
temp,2021-05-10T13:29:58 Water_Bath_Temp 21.07
temp,2021-05-10T13:30:14 Water_Bath_Temp 21.06
temp,2021-05-10T13:30:59 Water_Bath_Temp 21.07
temp,2021-05-10T13:31:26 Water_Bath_Temp 21.06
temp,2021-05-10T13:35:39 Water_Bath_Temp 21.06
temp,2021-05-10T13:36:47 Water_Bath_Temp 21.06
temp,2021-05-10T13:43:25 Water_Bath_Temp 21.06
temp,2021-05-10T13:44:53 Water_Bath_Temp 21.05
temp,2021-05-10T13:45:23 Water_Bath_Temp 21.06
temp,2021-05-10T13:45:51 Water_Bath_Temp 21.05
temp,2021-05-10T13:46:51 Water_Bath_Temp 21.06
temp,2021-05-10T13:47:41 Water_Bath_Temp 21.05
temp,2021-05-10T14:04:21 Water_Bath_Temp 21.04
temp,2021-05-10T14:04:53 Water_Bath_Temp 21.05
temp,2021-05-10T14:05:19 Water_Bath_Temp 21.04
temp,2021-05-10T14:11:32 Water_Bath_Temp 21.04
temp,2021-05-10T14:12:39 Water_Bath_Temp 21.04
temp,2021-05-10T14:21:05 Water_Bath_Temp 21.03
temp,2021-05-10T14:21:36 Water_Bath_Temp 21.04
temp,2021-05-10T14:22:04 Water_Bath_Temp 21.03
temp,2021-05-10T14:22:37 Water_Bath_Temp 21.04
temp,2021-05-10T14:23:04 Water_Bath_Temp 21.03
temp,2021-05-10T14:24:35 Water_Bath_Temp 21.03
temp,2021-05-10T14:25:33 Water_Bath_Temp 21.04
temp,2021-05-10T14:25:42 Water_Bath_Temp 21.03
temp,2021-05-10T14:32:21 Water_Bath_Temp 21.03
temp,2021-05-10T14:33:29 Water_Bath_Temp 21.03
temp,2021-05-10T14:40:08 Water_Bath_Temp 21.03
temp,2021-05-10T14:41:15 Water_Bath_Temp 21.03
temp,2021-05-10T14:44:13 Water_Bath_Temp 21.02
temp,2021-05-10T14:44:44 Water_Bath_Temp 21.03
temp,2021-05-10T14:46:14 Water_Bath_Temp 21.02
temp,2021-05-10T14:47:54 Water_Bath_Temp 21.02
temp,2021-05-10T14:49:02 Water_Bath_Temp 21.02
temp,2021-05-10T14:55:41 Water_Bath_Temp 21.02
temp,2021-05-10T15:12:38 Water_Bath_Temp 21.01
temp,2021-05-10T15:13:04 Water_Bath_Temp 21.02
temp,2021-05-10T15:17:38 Water_Bath_Temp 21.01
temp,2021-05-10T15:17:40 Water_Bath_Temp 21.02
temp,2021-05-10T15:18:39 Water_Bath_Temp 21.01
temp,2021-05-10T15:19:09 Water_Bath_Temp 21.02
temp,2021-05-10T15:20:09 Water_Bath_Temp 21.01
temp,2021-05-10T15:21:09 Water_Bath_Temp 21.02
temp,2021-05-10T15:23:06 Water_Bath_Temp 21.01
temp,2021-05-10T15:26:09 Water_Bath_Temp 21.02
temp,2021-05-10T15:26:29 Water_Bath_Temp 21.01
temp,2021-05-10T15:27:07 Water_Bath_Temp 21.02
temp,2021-05-10T15:27:10 Water_Bath_Temp 21.01
temp,2021-05-10T15:57:40 Water_Bath_Temp 21.01
temp,2021-05-10T16:07:38 Water_Bath_Temp 21
temp,2021-05-10T16:08:05 Water_Bath_Temp 21.01
temp,2021-05-10T16:08:38 Water_Bath_Temp 21
temp,2021-05-10T16:09:08 Water_Bath_Temp 21.01
temp,2021-05-10T16:09:39 Water_Bath_Temp 21
temp,2021-05-10T16:10:08 Water_Bath_Temp 21.01
temp,2021-05-10T16:11:39 Water_Bath_Temp 21
temp,2021-05-10T16:12:36 Water_Bath_Temp 21.01
temp,2021-05-10T16:13:31 Water_Bath_Temp 21
temp,2021-05-10T16:14:09 Water_Bath_Temp 21.01
temp,2021-05-10T16:15:33 Water_Bath_Temp 21
temp,2021-05-10T16:16:09 Water_Bath_Temp 21.01
temp,2021-05-10T16:16:31 Water_Bath_Temp 21
temp,2021-05-10T16:17:04 Water_Bath_Temp 21.01
temp,2021-05-10T16:18:07 Water_Bath_Temp 21
temp,2021-05-10T16:18:39 Water_Bath_Temp 21.01
temp,2021-05-10T16:19:06 Water_Bath_Temp 21
temp,2021-05-10T16:23:38 Water_Bath_Temp 21.01
temp,2021-05-10T16:24:08 Water_Bath_Temp 21
temp,2021-05-10T16:24:12 Water_Bath_Temp 21.01
temp,2021-05-10T16:24:20 Water_Bath_Temp 21
temp,2021-05-10T16:25:36 Water_Bath_Temp 21.01
temp,2021-05-10T16:25:48 Water_Bath_Temp 21
temp,2021-05-10T16:56:05 Water_Bath_Temp 21
temp,2021-05-10T17:26:05 Water_Bath_Temp 21
temp,2021-05-10T17:40:39 Water_Bath_Temp 21
temp,2021-05-10T17:47:06 Water_Bath_Temp 20.99
temp,2021-05-10T17:47:09 Water_Bath_Temp 21
temp,2021-05-10T17:54:37 Water_Bath_Temp 20.99
temp,2021-05-10T17:55:07 Water_Bath_Temp 21
temp,2021-05-10T18:00:36 Water_Bath_Temp 20.99
temp,2021-05-10T18:01:03 Water_Bath_Temp 21
temp,2021-05-10T18:02:07 Water_Bath_Temp 20.99
temp,2021-05-10T18:02:10 Water_Bath_Temp 21
temp,2021-05-10T18:03:07 Water_Bath_Temp 20.99
temp,2021-05-10T18:03:49 Water_Bath_Temp 21
temp,2021-05-10T18:09:35 Water_Bath_Temp 20.99
temp,2021-05-10T18:10:03 Water_Bath_Temp 21
temp,2021-05-10T18:11:05 Water_Bath_Temp 20.99
temp,2021-05-10T18:11:34 Water_Bath_Temp 21
temp,2021-05-10T18:13:07 Water_Bath_Temp 20.99
temp,2021-05-10T18:14:04 Water_Bath_Temp 21
temp,2021-05-10T18:14:35 Water_Bath_Temp 20.99
temp,2021-05-10T18:15:38 Water_Bath_Temp 21
temp,2021-05-10T18:16:06 Water_Bath_Temp 20.99
temp,2021-05-10T18:19:35 Water_Bath_Temp 21
temp,2021-05-10T18:19:55 Water_Bath_Temp 20.99
temp,2021-05-10T18:22:35 Water_Bath_Temp 21
temp,2021-05-10T18:22:59 Water_Bath_Temp 20.99
temp,2021-05-10T18:25:37 Water_Bath_Temp 21
temp,2021-05-10T18:26:04 Water_Bath_Temp 20.99
temp,2021-05-10T18:27:37 Water_Bath_Temp 21
temp,2021-05-10T18:27:41 Water_Bath_Temp 20.99
temp,2021-05-10T18:40:23 Water_Bath_Temp 20.99
temp,2021-05-10T18:40:32 Water_Bath_Temp 20.99
temp,2021-05-10T19:10:31 Water_Bath_Temp 20.99
temp,2021-05-10T19:16:00 Water_Bath_Temp 20.98
temp,2021-05-10T19:16:18 Water_Bath_Temp 20.99
temp,2021-05-10T19:23:30 Water_Bath_Temp 20.98
temp,2021-05-10T19:24:27 Water_Bath_Temp 20.99
temp,2021-05-10T19:25:30 Water_Bath_Temp 20.98
temp,2021-05-10T19:25:59 Water_Bath_Temp 20.99
temp,2021-05-10T19:28:00 Water_Bath_Temp 20.98
temp,2021-05-10T19:28:56 Water_Bath_Temp 20.99
temp,2021-05-10T19:31:49 Water_Bath_Temp 20.98
temp,2021-05-10T19:32:26 Water_Bath_Temp 20.99
temp,2021-05-10T19:33:27 Water_Bath_Temp 20.98
temp,2021-05-10T19:34:00 Water_Bath_Temp 20.99
temp,2021-05-10T19:35:30 Water_Bath_Temp 20.98
temp,2021-05-10T19:36:28 Water_Bath_Temp 20.99
temp,2021-05-10T19:37:49 Water_Bath_Temp 20.98
temp,2021-05-10T19:39:00 Water_Bath_Temp 20.99
temp,2021-05-10T19:39:27 Water_Bath_Temp 20.98
temp,2021-05-10T19:40:16 Water_Bath_Temp 20.99
temp,2021-05-10T19:40:26 Water_Bath_Temp 20.98
temp,2021-05-10T19:42:21 Water_Bath_Temp 20.99
temp,2021-05-10T19:42:47 Water_Bath_Temp 20.98
temp,2021-05-10T20:12:55 Water_Bath_Temp 20.98
temp,2021-05-10T20:23:54 Water_Bath_Temp 20.97
temp,2021-05-10T20:23:55 Water_Bath_Temp 20.98
temp,2021-05-10T20:28:54 Water_Bath_Temp 20.97
temp,2021-05-10T20:29:39 Water_Bath_Temp 20.98
temp,2021-05-10T20:30:22 Water_Bath_Temp 20.97
temp,2021-05-10T20:30:45 Water_Bath_Temp 20.98
temp,2021-05-10T20:34:24 Water_Bath_Temp 20.97
temp,2021-05-10T20:34:52 Water_Bath_Temp 20.98
temp,2021-05-10T20:35:24 Water_Bath_Temp 20.97
temp,2021-05-10T20:35:54 Water_Bath_Temp 20.98
temp,2021-05-10T20:36:53 Water_Bath_Temp 20.97
temp,2021-05-10T20:38:42 Water_Bath_Temp 20.98
temp,2021-05-10T20:39:52 Water_Bath_Temp 20.97
temp,2021-05-10T20:40:11 Water_Bath_Temp 20.98
temp,2021-05-10T20:40:20 Water_Bath_Temp 20.97
temp,2021-05-10T20:40:48 Water_Bath_Temp 20.98
temp,2021-05-10T20:41:18 Water_Bath_Temp 20.97
temp,2021-05-10T20:46:19 Water_Bath_Temp 20.98
temp,2021-05-10T20:46:33 Water_Bath_Temp 20.97
temp,2021-05-10T21:16:50 Water_Bath_Temp 20.97
temp,2021-05-10T21:18:19 Water_Bath_Temp 20.96
temp,2021-05-10T21:18:42 Water_Bath_Temp 20.97
temp,2021-05-10T21:19:49 Water_Bath_Temp 20.96
temp,2021-05-10T21:21:08 Water_Bath_Temp 20.97
temp,2021-05-10T21:21:46 Water_Bath_Temp 20.96
temp,2021-05-10T21:22:13 Water_Bath_Temp 20.97
temp,2021-05-10T21:22:49 Water_Bath_Temp 20.96
temp,2021-05-10T21:23:19 Water_Bath_Temp 20.97
temp,2021-05-10T21:24:19 Water_Bath_Temp 20.96
temp,2021-05-10T21:25:18 Water_Bath_Temp 20.97
temp,2021-05-10T21:25:50 Water_Bath_Temp 20.96
temp,2021-05-10T21:27:19 Water_Bath_Temp 20.97
temp,2021-05-10T21:27:45 Water_Bath_Temp 20.96
temp,2021-05-10T21:29:49 Water_Bath_Temp 20.97
temp,2021-05-10T21:30:10 Water_Bath_Temp 20.96
temp,2021-05-10T21:40:05 Water_Bath_Temp 20.96
temp,2021-05-10T21:40:15 Water_Bath_Temp 20.96
temp,2021-05-10T21:58:41 Water_Bath_Temp 20.95
temp,2021-05-10T21:59:08 Water_Bath_Temp 20.96
temp,2021-05-10T22:01:41 Water_Bath_Temp 20.95
temp,2021-05-10T22:02:13 Water_Bath_Temp 20.96
temp,2021-05-10T22:03:44 Water_Bath_Temp 20.95
temp,2021-05-10T22:05:26 Water_Bath_Temp 20.96
temp,2021-05-10T22:06:10 Water_Bath_Temp 20.95
temp,2021-05-10T22:06:39 Water_Bath_Temp 20.96
temp,2021-05-10T22:07:12 Water_Bath_Temp 20.95
temp,2021-05-10T22:09:31 Water_Bath_Temp 20.96
temp,2021-05-10T22:10:02 Water_Bath_Temp 20.95
temp,2021-05-10T22:10:42 Water_Bath_Temp 20.96
temp,2021-05-10T22:12:43 Water_Bath_Temp 20.95
temp,2021-05-10T22:13:12 Water_Bath_Temp 20.96
temp,2021-05-10T22:14:33 Water_Bath_Temp 20.95
temp,2021-05-10T22:15:12 Water_Bath_Temp 20.96
temp,2021-05-10T22:15:37 Water_Bath_Temp 20.95
temp,2021-05-10T22:16:14 Water_Bath_Temp 20.96
temp,2021-05-10T22:17:13 Water_Bath_Temp 20.95
temp,2021-05-10T22:22:39 Water_Bath_Temp 20.96
temp,2021-05-10T22:23:13 Water_Bath_Temp 20.95
temp,2021-05-10T22:25:42 Water_Bath_Temp 20.96
temp,2021-05-10T22:25:44 Water_Bath_Temp 20.95
temp,2021-05-10T22:28:44 Water_Bath_Temp 20.96
temp,2021-05-10T22:29:42 Water_Bath_Temp 20.95
temp,2021-05-10T22:31:13 Water_Bath_Temp 20.96
temp,2021-05-10T22:31:41 Water_Bath_Temp 20.95
temp,2021-05-10T22:39:55 Water_Bath_Temp 20.95
temp,2021-05-10T22:40:06 Water_Bath_Temp 20.95
temp,2021-05-10T22:44:04 Water_Bath_Temp 20.96
temp,2021-05-10T22:44:29 Water_Bath_Temp 20.95
temp,2021-05-10T22:45:03 Water_Bath_Temp 20.96
temp,2021-05-10T22:45:30 Water_Bath_Temp 20.95
temp,2021-05-10T22:50:03 Water_Bath_Temp 20.96
temp,2021-05-10T22:50:32 Water_Bath_Temp 20.95
temp,2021-05-10T22:51:33 Water_Bath_Temp 20.96
temp,2021-05-10T22:53:00 Water_Bath_Temp 20.95
temp,2021-05-10T22:53:33 Water_Bath_Temp 20.96
temp,2021-05-10T22:54:02 Water_Bath_Temp 20.95
temp,2021-05-10T22:55:00 Water_Bath_Temp 20.96
temp,2021-05-10T22:55:29 Water_Bath_Temp 20.95
temp,2021-05-10T22:56:03 Water_Bath_Temp 20.96
temp,2021-05-10T22:58:04 Water_Bath_Temp 20.95
temp,2021-05-10T22:58:34 Water_Bath_Temp 20.96
temp,2021-05-10T23:00:03 Water_Bath_Temp 20.95
temp,2021-05-10T23:00:49 Water_Bath_Temp 20.96
temp,2021-05-10T23:01:32 Water_Bath_Temp 20.95
temp,2021-05-10T23:02:34 Water_Bath_Temp 20.96
temp,2021-05-10T23:03:34 Water_Bath_Temp 20.95
temp,2021-05-10T23:04:03 Water_Bath_Temp 20.96
temp,2021-05-10T23:34:05 Water_Bath_Temp 20.96
temp,2021-05-10T23:37:02 Water_Bath_Temp 20.97
temp,2021-05-10T23:37:24 Water_Bath_Temp 20.96
temp,2021-05-10T23:38:28 Water_Bath_Temp 20.97
temp,2021-05-10T23:39:01 Water_Bath_Temp 20.96
temp,2021-05-10T23:39:31 Water_Bath_Temp 20.97
temp,2021-05-10T23:39:47 Water_Bath_Temp 20.97
temp,2021-05-10T23:41:44 Water_Bath_Temp 20.96
temp,2021-05-10T23:42:13 Water_Bath_Temp 20.97
temp,2021-05-10T23:42:44 Water_Bath_Temp 20.96
temp,2021-05-10T23:43:07 Water_Bath_Temp 20.97
temp,2021-05-10T23:47:14 Water_Bath_Temp 20.96
temp,2021-05-10T23:47:41 Water_Bath_Temp 20.97
temp,2021-05-11T00:13:14 Water_Bath_Temp 20.98
temp,2021-05-11T00:13:46 Water_Bath_Temp 20.97
temp,2021-05-11T00:14:16 Water_Bath_Temp 20.98
temp,2021-05-11T00:16:13 Water_Bath_Temp 20.97
temp,2021-05-11T00:17:05 Water_Bath_Temp 20.98
temp,2021-05-11T00:44:16 Water_Bath_Temp 20.99
temp,2021-05-11T00:44:45 Water_Bath_Temp 20.98
