run_number,path,shape,dtype,size,role
45130,raw_data_1/measurement_label,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/measurement_subid,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/measurement_type,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/monitor_1/data,"(6, 1, 9729)",int32,58374,sample_1_RT_Cd_frame
45130,raw_data_1/monitor_1/monitor_number,"(1,)",int32,1,sample_1_RT_Cd_frame
45130,raw_data_1/monitor_1/spectrum_index,"(1,)",int32,1,sample_1_RT_Cd_frame
45130,raw_data_1/monitor_2/data,"(6, 1, 9729)",int32,58374,sample_1_RT_Cd_frame
45130,raw_data_1/monitor_2/monitor_number,"(1,)",int32,1,sample_1_RT_Cd_frame
45130,raw_data_1/monitor_2/spectrum_index,"(1,)",int32,1,sample_1_RT_Cd_frame
45130,raw_data_1/monitor_events_not_saved,"(1,)",int64,1,sample_1_RT_Cd_frame
45130,raw_data_1/name,"(1,)",|S7,1,sample_1_RT_Cd_frame
45130,raw_data_1/notes,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/periods/frames_requested,"(6,)",int32,6,sample_1_RT_Cd_frame
45130,raw_data_1/periods/good_frames,"(6,)",int32,6,sample_1_RT_Cd_frame
45130,raw_data_1/periods/good_frames_daq,"(6,)",int32,6,sample_1_RT_Cd_frame
45130,raw_data_1/periods/highest_used,"(1,)",int32,1,sample_1_RT_Cd_frame
45130,raw_data_1/periods/labels,"(1,)",|S53,1,sample_1_RT_Cd_frame
45130,raw_data_1/periods/number,"(1,)",int32,1,sample_1_RT_Cd_frame
45130,raw_data_1/periods/output,"(6,)",int32,6,sample_1_RT_Cd_frame
45130,raw_data_1/periods/proton_charge,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/periods/proton_charge_raw,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/periods/raw_frames,"(6,)",int32,6,sample_1_RT_Cd_frame
45130,raw_data_1/periods/sequences,"(6,)",int32,6,sample_1_RT_Cd_frame
45130,raw_data_1/periods/total_counts,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/periods/type,"(6,)",int32,6,sample_1_RT_Cd_frame
45130,raw_data_1/program_name,"(1,)",|S11,1,sample_1_RT_Cd_frame
45130,raw_data_1/proton_charge,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/proton_charge_raw,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/raw_frames,"(1,)",int32,1,sample_1_RT_Cd_frame
45130,raw_data_1/run_cycle,"(1,)",|S4,1,sample_1_RT_Cd_frame
45130,raw_data_1/run_number,"(1,)",int32,1,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/count_rate/time,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/count_rate/value,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/dae_beam_current/time,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/dae_beam_current/value,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/good_frames/time,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/good_frames/value,"(193,)",int32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/good_uah_log/time,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/good_uah_log/value,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/icp_event/time,"(82,)",float32,82,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/icp_event/value,"(82, 1)",|S66,82,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/is_running/time,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/is_running/value,"(193,)",int32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/is_waiting/time,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/is_waiting/value,"(193,)",int32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/monitor_sum_1/time,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/monitor_sum_1/value,"(193,)",int32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/np_ratio/time,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/np_ratio/value,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/period/time,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/period/value,"(193,)",int32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/raw_frames/time,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/raw_frames/value,"(193,)",int32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/raw_uah_log/time,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/raw_uah_log/value,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/run_status/time,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/run_status/value,"(193,)",int32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/total_counts/time,"(193,)",float32,193,sample_1_RT_Cd_frame
45130,raw_data_1/runlog/total_counts/value,"(193,)",int32,193,sample_1_RT_Cd_frame
45130,raw_data_1/sample/distance,"(1,)",float64,1,sample_1_RT_Cd_frame
45130,raw_data_1/sample/height,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/sample/id,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/sample/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/sample/shape,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/sample/thickness,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/sample/type,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/sample/width,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/script_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/seci_config,"(1,)",|S5,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/setpoint,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/setpoint_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/value,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/value_log/alarm_severity,"(1, 1)",|S4,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/value_log/alarm_status,"(1, 1)",|S8,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/value_log/time,"(11,)",float32,11,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/value_log/value,"(11,)",float32,11,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/value_log/value_valid,"(11,)",int32,11,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/value_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/BackFoil/vi_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/setpoint,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/setpoint_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/value,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/value_log/alarm_severity,"(1, 1)",|S4,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/value_log/alarm_status,"(1, 1)",|S8,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/value_log/time,"(147,)",float32,147,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/value_log/value,"(147,)",float32,147,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/value_log/value_valid,"(147,)",int32,147,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/value_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Beam_Current/vi_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/setpoint,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/setpoint_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/value,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/value_log/alarm_severity,"(1, 1)",|S4,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/value_log/alarm_status,"(1, 1)",|S8,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/value_log/time,"(145,)",float32,145,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/value_log/value,"(145,)",float32,145,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/value_log/value_valid,"(145,)",int32,145,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/value_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/CCR/vi_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/setpoint,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/setpoint_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/value,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/value_log/alarm_severity,"(1, 1)",|S4,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/value_log/alarm_status,"(1, 1)",|S8,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/value_log/time,"(5,)",float32,5,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/value_log/value,"(5,)",float32,5,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/value_log/value_valid,"(5,)",int32,5,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/value_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Collimator_Tube/vi_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/DAE_timing/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/DAE_timing/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/DAE_timing/setpoint,"(6, 1)",|S3,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/DAE_timing/value,"(6, 1)",|S8,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/DAE_timing/value_log/alarm_severity,"(1, 1)",|S4,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/DAE_timing/value_log/alarm_status,"(1, 1)",|S8,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/DAE_timing/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/DAE_timing/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/DAE_timing/value_log/time,"(5,)",float32,5,sample_1_RT_Cd_frame
45130,raw_data_1/selog/DAE_timing/value_log/value,"(5, 1)",|S8,5,sample_1_RT_Cd_frame
45130,raw_data_1/selog/DAE_timing/value_log/value_valid,"(5,)",int32,5,sample_1_RT_Cd_frame
45130,raw_data_1/selog/DAE_timing/vi_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/EPICS_PUTLOG/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/EPICS_PUTLOG/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/EPICS_PUTLOG/setpoint,"(6, 1)",|S3,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/EPICS_PUTLOG/value,"(6, 1)",|S49,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/EPICS_PUTLOG/value_log/alarm_severity,"(1, 1)",|S2,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/EPICS_PUTLOG/value_log/alarm_status,"(1, 1)",|S2,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/EPICS_PUTLOG/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/EPICS_PUTLOG/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/EPICS_PUTLOG/value_log/time,"(271,)",float32,271,sample_1_RT_Cd_frame
45130,raw_data_1/selog/EPICS_PUTLOG/value_log/value,"(271, 1)",|S73,271,sample_1_RT_Cd_frame
45130,raw_data_1/selog/EPICS_PUTLOG/value_log/value_valid,"(271,)",int32,271,sample_1_RT_Cd_frame
45130,raw_data_1/selog/EPICS_PUTLOG/vi_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerDownstream/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerDownstream/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerDownstream/setpoint,"(6, 1)",|S3,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerDownstream/value,"(6, 1)",|S5,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerDownstream/value_log/alarm_severity,"(1, 1)",|S4,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerDownstream/value_log/alarm_status,"(1, 1)",|S8,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerDownstream/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerDownstream/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerDownstream/value_log/time,"(5,)",float32,5,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerDownstream/value_log/value,"(5, 1)",|S5,5,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerDownstream/value_log/value_valid,"(5,)",int32,5,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerDownstream/vi_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerUpstream/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerUpstream/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerUpstream/setpoint,"(6, 1)",|S3,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerUpstream/value,"(6, 1)",|S5,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerUpstream/value_log/alarm_severity,"(1, 1)",|S4,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerUpstream/value_log/alarm_status,"(1, 1)",|S8,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerUpstream/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerUpstream/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerUpstream/value_log/time,"(5,)",float32,5,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerUpstream/value_log/value,"(5, 1)",|S5,5,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerUpstream/value_log/value_valid,"(5,)",int32,5,sample_1_RT_Cd_frame
45130,raw_data_1/selog/FoilChangerUpstream/vi_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/setpoint,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/setpoint_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/value,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/value_log/alarm_severity,"(1, 1)",|S4,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/value_log/alarm_status,"(1, 1)",|S8,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/value_log/time,"(17,)",float32,17,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/value_log/value,"(17,)",float32,17,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/value_log/value_valid,"(17,)",int32,17,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/value_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilLeft/vi_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/setpoint,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/setpoint_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/value,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/value_log/alarm_severity,"(1, 1)",|S4,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/value_log/alarm_status,"(1, 1)",|S8,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/value_log/time,"(17,)",float32,17,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/value_log/value,"(17,)",float32,17,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/value_log/value_valid,"(17,)",int32,17,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/value_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ForwardFoilRight/vi_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_DAE_TD/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_DAE_TD/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_DAE_TD/value_log/alarm_severity,"(1, 1)",|S2,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_DAE_TD/value_log/alarm_status,"(1, 1)",|S2,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_DAE_TD/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_DAE_TD/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_DAE_TD/value_log/time,"(164,)",float32,164,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_DAE_TD/value_log/value,"(164,)",float32,164,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_DAE_TD/value_log/value_valid,"(164,)",int32,164,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_DAE_TD/vi_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_SYS_TD/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_SYS_TD/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_SYS_TD/value_log/alarm_severity,"(1, 1)",|S2,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_SYS_TD/value_log/alarm_status,"(1, 1)",|S2,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_SYS_TD/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_SYS_TD/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_SYS_TD/value_log/time,"(164,)",float32,164,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_SYS_TD/value_log/value,"(164,)",float32,164,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_SYS_TD/value_log/value_valid,"(164,)",int32,164,sample_1_RT_Cd_frame
45130,raw_data_1/selog/ICP_SYS_TD/vi_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/setpoint,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/setpoint_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/value,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/value_log/alarm_severity,"(1, 1)",|S4,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/value_log/alarm_status,"(1, 1)",|S8,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/value_log/time,"(58,)",float32,58,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/value_log/value,"(58,)",float32,58,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/value_log/value_valid,"(58,)",int32,58,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/value_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Parani/vi_name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Penning/read_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Penning/set_control,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Penning/setpoint,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Penning/setpoint_spread,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Penning/value,"(6,)",float32,6,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Penning/value_log/alarm_severity,"(1, 1)",|S4,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Penning/value_log/alarm_status,"(1, 1)",|S8,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Penning/value_log/alarm_time,"(1,)",float32,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Penning/value_log/name,"(1,)",|S1,1,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Penning/value_log/time,"(25,)",float32,25,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Penning/value_log/value,"(25,)",float32,25,sample_1_RT_Cd_frame
45130,raw_data_1/selog/Penning/value_log/value_valid,"(25,)",int32,25,sample_1_RT_Cd_frame
