a,b,mean_sync,std_sync,drive_lock,collective_drive_lock,frequency_error,sync_gain_vs_no_drive,drive_lock_gain_vs_no_drive,frequency_error_improvement_vs_no_drive
0.6474189663495368,0.46870036740357024,0.5890609614134177,0.22038641385415464,0.09493965420272144,0.1748275588082232,3.918077766012128,-0.016878830836120517,0.0813662665353733,0.06321735454905264
0.6474189663495368,0.5009003451366871,0.5760705556938073,0.19724328240311434,0.0713256901049378,0.19551309244094778,3.7355059094782974,-0.029869236555730927,0.026385696361099234,0.04347078409865324
0.6474189663495368,0.5331003228698041,0.5923873326342929,0.18750048213378662,0.12273904771121197,0.32781845927167264,3.501450049084352,-0.013552459615245316,0.07341544654330624,0.0752082175083677
0.6474189663495368,0.5653003006029211,0.5780036701631255,0.20647581776982432,0.14121332473332787,0.24419300334280597,3.285778219953398,-0.027936122086412718,0.096424775971481,0.08856161965509157
0.6474189663495368,0.597500278336038,0.5655987900687036,0.20497067837173932,0.08886097016367456,0.11338679511744629,3.1256865695278466,-0.040341002180834584,0.01849299325218924,0.04633484309641256
0.6474189663495368,0.6297002560691549,0.5710208802495599,0.20903556712639448,0.15994186718904824,0.22199071148804317,2.870174233933702,-0.03491891199997832,0.08835507503469686,0.09952875170632769
0.6474189663495368,0.6619002338022719,0.5466619171328415,0.21857890138258418,0.16549623102888172,0.21625685319246007,2.6620082292576877,-0.05927787511669669,0.14921168401118606,0.10537632939811115
0.6474189663495368,0.6941002115353889,0.5087400975567883,0.22444057680225787,0.14086000276172572,0.21686159393328658,2.4871907509315916,-0.09719969469274992,0.06312485421259265,0.07787538073997746
0.6474189663495368,0.7263001892685058,0.48751635948161953,0.21588196449368047,0.21027959356829265,0.35602639943456027,2.2361563579188903,-0.11842343276791867,0.10977036540390182,0.12659134676844808
0.6474189663495368,0.7585001670016227,0.4521882070486637,0.21421265049494026,0.19012618445810106,0.30491414088186164,2.0503506499254067,-0.1537515852008745,0.16696547463314504,0.11007862777770239
0.6474189663495368,0.7907001447347397,0.5345987230246735,0.2329376066972017,0.2924645391016527,0.4402043154131201,1.7750671568128118,-0.07134106922486472,0.18606296457460475,0.18304369390606667
0.6474189663495368,0.8229001224678567,0.5293051706324794,0.23046909950784422,0.4673674291102027,0.7583756262096337,1.51060850147116,-0.0766346216170588,0.30046825861128346,0.2451839222634873
0.6474189663495368,0.8551001002009736,0.6316521220514285,0.22166585836572894,0.6228845768779583,0.8845276658352703,1.1912496575007434,0.02571232980189031,0.5630346316876196,0.3622243392496747
0.6474189663495368,0.8873000779340905,0.6927920167333965,0.20833024432251873,0.7160449314446063,0.9358833796460426,1.0064818991379245,0.08685222448385832,0.5025972982405698,0.3446736706282634
0.6474189663495368,0.9195000556672075,0.7167316404204945,0.20237132505795458,0.7483446405597498,0.9407319290905911,0.8935334149143884,0.11079184817095633,0.22665006549641697,0.2553037278675693
0.6474189663495368,0.9517000334003245,0.7036390364233953,0.2015006230092415,0.7495893319755575,0.9386974081766254,0.8153615924550222,0.09769924417385711,0.051683169804688456,0.13115712334270446
0.6474189663495368,0.9839000111334414,0.6695142509832899,0.200651207609266,0.7494826334746918,0.9328736889823069,0.7557156786048049,0.06357445873375167,0.10573099786867346,0.1616385004699643
0.6474189663495368,1.0160999888665585,0.6807632549824616,0.1953325444183425,0.7641697563984347,0.9349900196239176,0.6658978164981987,0.0748234627329234,0.35433018116808,0.3188958382379813
0.6474189663495368,1.0482999665996753,0.6466821402699292,0.19483123246562054,0.7653599659242947,0.929340827979095,0.6034852094358325,0.040742348020391006,0.6361753758597225,0.4487479209617573
0.6474189663495368,1.080499944332792,0.5599231008700747,0.22510260149838743,0.5586219541281527,0.6740968198566579,0.7723638034676162,-0.046016691379463515,0.4566856755945844,0.34730880259138275
0.6474189663495368,1.112699922065909,0.5105814428208917,0.19632488447115293,0.5148540042270583,0.5243441429357276,0.8577730678084967,-0.09535834942864652,0.34793683845282986,0.3293390139119128
0.6474189663495368,1.144899899799026,0.5351904376839736,0.2073279699375147,0.2526125746730217,0.17675133544432425,1.1127052299928128,-0.07074935456556464,0.15516513834664306,0.1418463273890067
