curve,observable,ensemble_group,lag_samples,lag_coordinate,mutual_information
4M,transmission_proxy,transmission_proxy_samples,30,0.11839850774424399,1.0746119063600883
4M,transmission_proxy,transmission_proxy_samples,32,0.12629174159386025,1.103714364601792
4M,transmission_proxy,transmission_proxy_samples,34,0.13418497544347652,1.1008485262633179
4M,transmission_proxy,transmission_proxy_samples,36,0.14207820929309278,1.0702067747804493
4M,transmission_proxy,transmission_proxy_samples,38,0.14997144314270905,1.086222878904684
4M,transmission_proxy,transmission_proxy_samples,44,0.17365114469155785,1.0603782543852143
4M,transmission_proxy,transmission_proxy_samples,52,0.2052240800900229,1.0636371977413486
4M,transmission_proxy,transmission_proxy_samples,62,0.24469024933810424,1.082459506732508
4M,transmission_proxy,transmission_proxy_samples,70,0.2762631847365693,1.0717642307972661
4M,transmission_proxy,transmission_proxy_samples,78,0.30783612013503436,1.0436328113179068
4M,transmission_proxy,transmission_proxy_samples,88,0.3473022893831157,1.070429367025147
4M,transmission_proxy,transmission_proxy_samples,96,0.37887522478158076,1.03854461242471
4M,transmission_proxy,transmission_proxy_samples,104,0.4104481601800458,1.0605256213128622
4M,transmission_proxy,transmission_proxy_samples,112,0.4420210955785109,1.0218709884473096
4M,transmission_proxy,transmission_proxy_samples,122,0.4814872648265922,1.0550788455903728
4M,transmission_proxy,transmission_proxy_samples,130,0.5130602002250573,1.0554301509109125
4M,transmission_proxy,transmission_proxy_samples,138,0.5446331356235223,1.0395104657902214
4M,transmission_proxy,transmission_proxy_samples,148,0.5840993048716037,1.0206928901183323
4M,transmission_proxy,transmission_proxy_samples,156,0.6156722402700687,1.0569550392120415
4M,transmission_proxy,transmission_proxy_samples,164,0.6472451756685338,1.060252346374014
4M,transmission_proxy,transmission_proxy_samples,174,0.6867113449166151,1.0450825614520158
4M,transmission_proxy,transmission_proxy_samples,182,0.7182842803150802,1.0211930573375954
4M,transmission_proxy,transmission_proxy_samples,190,0.7498572157135452,1.0221312821017223
4M,transmission_proxy,transmission_proxy_samples,200,0.7893233849616266,1.0349051074776585
4M,transmission_proxy,transmission_proxy_samples,208,0.8208963203600916,0.9951205270506618
4M,transmission_proxy,transmission_proxy_samples,216,0.8524692557585567,1.0308193706759705
4M,transmission_proxy,transmission_proxy_samples,226,0.891935425006638,1.0292046568028357
4M,transmission_proxy,transmission_proxy_samples,234,0.9235083604051031,1.0093707753639922
4M,transmission_proxy,transmission_proxy_samples,242,0.9550812958035682,1.0123725937575418
4M,transmission_proxy,transmission_proxy_samples,252,0.9945474650516495,0.985280322361807
4M,transmission_proxy,transmission_proxy_samples,260,1.0261204004501145,1.013147632067367
4M,transmission_proxy,transmission_proxy_samples,268,1.0576933358485796,1.0015150384135283
4M,transmission_proxy,transmission_proxy_samples,276,1.0892662712470447,1.0025954433779276
4M,transmission_proxy,transmission_proxy_samples,286,1.128732440495126,0.9769024581094881
4M,transmission_proxy,transmission_proxy_samples,294,1.160305375893591,0.9869804771291202
4M,transmission_proxy,transmission_proxy_samples,302,1.1918783112920561,0.9842603063356554
4M,transmission_proxy,transmission_proxy_samples,312,1.2313444805401375,0.9639267532013758
4M,transmission_proxy,transmission_proxy_samples,320,1.2629174159386025,0.9891668469587103
4M,transmission_proxy,transmission_proxy_samples,328,1.2944903513370676,0.9655829826217159
4M,transmission_proxy,transmission_proxy_samples,338,1.333956520585149,0.936060867808866
